pid,hid,area_siz,gender,age_gr,age,mob_use,sns_use,freq_sns1,year
13720001,137200,1,1,5,47,1,1,12,2015
13720002,137200,1,2,5,42,1,1,12,2015
13720003,137200,1,2,1,9,1,2, ,2015
13720004,137200,1,2,1,9,1,2, ,2015
13740001,137400,1,2,8,81,1,2, ,2015
13750001,137500,1,1,8,74,1,2, ,2015
13750002,137500,1,2,8,72,1,2, ,2015
13760002,137600,1,2,8,70,1,2, ,2015
13760003,137600,1,1,2,16,1,1,2,2015
13770001,137700,2,1,5,48,1,1,12,2015
13770002,137700,2,2,4,37,1,2, ,2015
13770003,137700,2,2,2,12,1,2, ,2015
13770004,137700,2,1,1,9,2,2, ,2015
13780001,137800,2,1,6,50,1,1,2,2015
13780002,137800,2,2,5,43,1,1,2,2015
13780003,137800,2,1,2,19,1,1,2,2015
13780004,137800,2,1,2,17,1,1,2,2015
13790001,137900,2,1,7,61,1,2, ,2015
13790002,137900,2,2,6,56,1,2, ,2015
13790003,137900,2,1,4,31,1,2, ,2015
13810002,138100,2,2,5,47,1,1,12,2015
13820001,138200,1,1,7,63,1,2, ,2015
13820002,138200,1,2,7,63,1,2, ,2015
13830001,138300,1,1,7,67,1,2, ,2015
13830002,138300,1,2,7,65,1,2, ,2015
13830003,138300,1,1,4,38,1,1,2,2015
13830004,138300,1,2,4,38,1,1,2,2015
13840001,138400,1,1,6,54,1,2, ,2015
13840002,138400,1,2,5,46,1,2, ,2015
13840003,138400,1,1,3,21,1,1,2,2015
13840004,138400,1,2,1,9,1,2, ,2015
13850001,138500,1,1,8,79,1,2, ,2015
13850002,138500,1,2,8,75,2,2, ,2015
13860001,138600,1,1,6,57,1,2, ,2015
13860002,138600,1,2,6,53,2,2, ,2015
13870001,138700,1,1,8,77,1,2, ,2015
13870002,138700,1,2,8,75,2,2, ,2015
13880001,138800,1,1,8,74,1,2, ,2015
13880002,138800,1,2,8,72,1,2, ,2015
13890001,138900,1,1,5,45,1,1,12,2015
13890002,138900,1,2,5,42,1,1,16,2015
13890003,138900,1,2,2,11,1,2, ,2015
13900001,139000,1,1,5,43,1,2, ,2015
13900002,139000,1,2,5,40,1,2, ,2015
13900003,139000,1,1,2,11,1,2, ,2015
13910001,139100,1,1,5,42,1,1,16,2015
13910002,139100,1,2,5,40,1,1,16,2015
13940001,139400,1,2,8,84,1,2, ,2015
13940002,139400,1,1,6,58,1,2, ,2015
13940003,139400,1,1,2,15,1,1,2,2015
13950001,139500,1,1,5,47,1,2, ,2015
13950002,139500,1,2,5,47,1,1,12,2015
13950003,139500,1,2,3,22,1,1,12,2015
13950004,139500,1,1,2,18,1,1,2,2015
13960001,139600,1,1,7,60,1,1,12,2015
13960002,139600,1,2,6,55,1,2, ,2015
13960003,139600,1,2,4,32,1,2, ,2015
13970001,139700,1,1,5,42,1,2, ,2015
13970002,139700,1,2,5,44,1,1,2,2015
13970003,139700,1,1,2,15,1,1,2,2015
13970004,139700,1,2,2,10,2,2, ,2015
13980001,139800,1,1,7,66,1,2, ,2015
13980002,139800,1,2,7,66,1,2, ,2015
13980003,139800,1,2,8,91,1,2, ,2015
13990001,139900,1,1,6,57,1,2, ,2015
13990002,139900,1,2,6,57,1,2, ,2015
13990003,139900,1,2,4,31,1,1,2,2015
13990004,139900,1,2,3,29,1,1,2,2015
14000001,140000,1,2,8,73,1,2, ,2015
14000002,140000,1,1,5,42,1,2, ,2015
14020001,140200,1,1,8,74,1,2, ,2015
14020002,140200,1,2,7,64,1,2, ,2015
14030002,140300,1,2,8,74,1,2, ,2015
14040001,140400,1,2,6,54,1,2, ,2015
14060001,140600,1,2,7,64,1,2, ,2015
14070001,140700,1,2,8,78,1,2, ,2015
14080001,140800,1,2,7,69,1,2, ,2015
14090001,140900,1,1,6,56,1,1,16,2015
14090002,140900,1,2,6,51,1,2, ,2015
14090004,140900,1,2,3,21,1,1,12,2015
14110001,141100,1,1,8,74,1,2, ,2015
14110002,141100,1,2,7,67,1,2, ,2015
14110101,141101,1,2,5,42,1,2, ,2015
14110102,141101,1,1,2,13,1,2, ,2015
14110103,141101,1,1,5,42,1,2, ,2015
14110104,141101,1,2,1,9,1,2, ,2015
14130001,141300,1,1,6,57,1,2, ,2015
14130002,141300,1,2,6,54,1,1,16,2015
14130003,141300,1,1,3,27,1,1,2,2015
14150003,141500,1,2,8,79,2,2, ,2015
14150101,141501,1,1,5,47,1,1,16,2015
14150102,141501,1,2,5,41,1,1,16,2015
14150103,141501,1,2,2,12,1,2, ,2015
14150104,141501,1,2,2,10,2,2, ,2015
14160001,141600,1,2,7,63,1,1,12,2015
14160002,141600,1,1,7,68,1,2, ,2015
14170001,141700,1,1,7,69,1,2, ,2015
14170002,141700,1,2,7,66,1,2, ,2015
14180001,141800,1,2,8,80,1,2, ,2015
14200001,142000,1,2,8,76,1,2, ,2015
14240002,142400,1,2,5,41,1,1,12,2015
14260001,142600,1,1,5,43,1,1,12,2015
14260002,142600,1,2,4,38,1,1,12,2015
14260003,142600,1,2,2,15,1,1,3,2015
14260004,142600,1,1,2,11,2,2, ,2015
14290001,142900,1,2,8,83,2,2, ,2015
14300001,143000,1,1,5,44,1,1,16,2015
14300004,143000,1,1,2,16,1,1,1,2015
14310002,143100,1,2,5,48,1,1,12,2015
14310003,143100,1,1,2,16,1,1,2,2015
14310004,143100,1,1,2,11,1,1,1,2015
14330002,143300,1,2,5,46,1,2, ,2015
14340002,143400,1,2,4,39,1,1,12,2015
14340003,143400,1,2,3,20,1,1,12,2015
14340004,143400,1,2,2,14,1,1,12,2015
14350001,143500,1,1,4,35,1,1,12,2015
14360002,143600,1,2,5,48,1,1,12,2015
14360003,143600,1,2,3,23,1,1,12,2015
14360004,143600,1,2,3,22,1,1,1,2015
14380002,143800,1,2,6,50,1,1,12,2015
14380003,143800,1,2,3,26,1,1,12,2015
14380004,143800,1,2,2,19,1,1,12,2015
14400002,144000,1,2,6,51,1,2, ,2015
14410001,144100,1,1,5,41,1,1,3,2015
14430001,144300,1,1,8,80,1,2, ,2015
14430002,144300,1,2,8,78,1,2, ,2015
14460001,144600,2,1,8,80,2,2, ,2015
14460002,144600,2,2,8,76,2,2, ,2015
14470001,144700,2,1,6,54,1,1,2,2015
14470002,144700,2,2,6,54,1,2, ,2015
14470003,144700,2,1,3,22,1,1,12,2015
14480002,144800,1,2,6,58,1,1,16,2015
14480003,144800,1,1,3,29,1,1,1,2015
14490001,144900,2,1,8,70,1,1,3,2015
14490002,144900,2,2,7,66,2,2, ,2015
14520002,145200,1,2,6,59,1,2, ,2015
14530002,145300,1,2,8,81,1,2, ,2015
14540001,145400,1,1,5,41,1,1,16,2015
14540002,145400,1,2,5,40,1,1,12,2015
14550002,145500,1,2,7,60,1,2, ,2015
14560001,145600,1,2,4,37,1,1,2,2015
14560002,145600,1,1,5,42,1,1,2,2015
14560003,145600,1,1,1,7,2,2, ,2015
14580001,145800,1,1,4,36,1,1,16,2015
14580002,145800,1,2,4,33,1,1,12,2015
14590001,145900,1,1,6,56,1,2, ,2015
14590003,145900,1,1,3,23,1,1,16,2015
14600001,146000,1,1,5,42,1,1,12,2015
14600002,146000,1,2,4,39,1,1,16,2015
14620001,146200,2,1,8,74,1,2, ,2015
14620002,146200,2,2,8,72,1,2, ,2015
14620003,146200,2,2,5,43,1,1,16,2015
14630001,146300,1,1,6,56,1,2, ,2015
14640001,146400,1,1,5,48,1,1,12,2015
14640002,146400,1,2,5,45,1,1,16,2015
14640003,146400,1,1,3,21,1,1,1,2015
14650001,146500,2,1,8,75,1,2, ,2015
14650002,146500,2,2,8,74,1,2, ,2015
14660001,146600,1,1,6,56,1,2, ,2015
14660002,146600,1,2,6,52,1,2, ,2015
14660003,146600,1,2,3,26,1,1,3,2015
14670002,146700,1,2,5,47,1,1,2,2015
14680002,146800,1,2,8,80,1,2, ,2015
14700001,147000,1,1,6,51,1,2, ,2015
14700002,147000,1,2,5,49,1,2, ,2015
14700003,147000,1,2,3,26,1,2, ,2015
14700004,147000,1,2,3,24,1,2, ,2015
14710001,147100,1,2,5,42,1,1,12,2015
14730001,147300,1,2,8,82,1,2, ,2015
14730002,147300,1,1,6,52,1,2, ,2015
14730003,147300,1,2,5,49,1,2, ,2015
14730004,147300,1,1,2,17,1,2, ,2015
14740001,147400,1,1,5,47,1,2, ,2015
14740002,147400,1,2,5,47,1,1,12,2015
14740003,147400,1,2,2,17,1,1,12,2015
14740004,147400,1,2,2,12,1,1,12,2015
14750001,147500,1,1,8,79,1,2, ,2015
14750002,147500,1,2,8,71,1,2, ,2015
14770003,147700,1,1,3,24,1,1,12,2015
14780002,147800,1,2,6,55,1,2, ,2015
14790001,147900,1,1,5,48,1,1,2,2015
14790002,147900,1,2,5,46,1,1,12,2015
14800002,148000,1,2,5,44,1,1,12,2015
14810001,148100,1,1,4,34,1,1,17,2015
14810002,148100,1,2,4,32,1,1,2,2015
14820001,148200,1,1,6,53,1,1,1,2015
14820002,148200,1,2,6,53,1,1,12,2015
14820003,148200,1,1,2,13,2,2, ,2015
14830001,148300,1,1,6,52,1,1,12,2015
14830002,148300,1,2,6,51,1,1,12,2015
14830003,148300,1,1,3,21,1,1,1,2015
14840001,148400,1,1,4,35,1,1,12,2015
14840002,148400,1,2,4,32,1,1,12,2015
14850001,148500,1,1,5,43,1,1,12,2015
14850002,148500,1,2,5,42,1,1,12,2015
14850003,148500,1,2,2,14,1,1,12,2015
14860001,148600,1,1,5,45,1,1,12,2015
14860002,148600,1,2,5,43,1,1,12,2015
14860003,148600,1,1,2,16,1,1,12,2015
14870001,148700,1,1,6,53,1,1,1,2015
14870002,148700,1,2,6,51,1,1,17,2015
14870003,148700,1,1,3,20,1,1,12,2015
14870004,148700,1,2,2,19,1,1,12,2015
14880001,148800,1,1,4,37,1,1,12,2015
14880002,148800,1,2,4,32,1,1,12,2015
14880003,148800,1,1,1,8,1,2, ,2015
14890001,148900,1,1,5,47,1,1,2,2015
14890002,148900,1,2,5,45,1,1,12,2015
14890003,148900,1,2,2,18,1,1,12,2015
14890004,148900,1,1,2,15,1,2, ,2015
14900001,149000,1,1,4,31,1,1,12,2015
14900002,149000,1,2,3,29,1,1,2,2015
14910001,149100,1,2,6,53,1,2, ,2015
14920001,149200,1,1,8,73,1,2, ,2015
14920002,149200,1,2,8,70,1,2, ,2015
14930001,149300,1,1,6,56,1,2, ,2015
14930002,149300,1,2,6,53,1,2, ,2015
14930003,149300,1,2,3,21,1,1,15,2015
14930004,149300,1,1,3,25,1,2, ,2015
14940001,149400,1,2,8,70,1,2, ,2015
14940002,149400,1,1,8,72,1,2, ,2015
14950001,149500,1,2,6,55,1,2, ,2015
14950002,149500,1,1,3,22,1,1,15,2015
14950003,149500,1,1,6,54,1,1,15,2015
14960002,149600,1,2,6,52,1,2, ,2015
14960003,149600,1,2,3,27,1,2, ,2015
14960004,149600,1,2,3,26,1,1,1,2015
14960005,149600,1,1,3,23,1,1,1,2015
14970001,149700,1,1,6,53,1,2, ,2015
14970002,149700,1,2,6,55,1,2, ,2015
14970003,149700,1,2,2,19,1,1,1,2015
14980001,149800,1,2,6,52,1,1,2,2015
14980002,149800,1,1,3,25,1,1,12,2015
14990001,149900,1,2,6,58,1,2, ,2015
15000001,150000,1,2,6,52,1,2, ,2015
15010001,150100,1,1,6,57,1,1,12,2015
15010002,150100,1,2,6,54,1,1,12,2015
15020001,150200,1,1,5,49,1,2, ,2015
15020002,150200,1,2,5,47,1,1,12,2015
15030001,150300,1,2,6,55,1,2, ,2015
15030003,150300,1,2,3,25,1,1,12,2015
15070001,150700,1,2,7,62,1,1,12,2015
15080001,150800,1,1,6,58,1,2, ,2015
15090001,150900,1,1,7,60,1,1,12,2015
15090002,150900,1,2,6,55,1,2, ,2015
15100001,151000,1,2,6,53,1,1,12,2015
15120001,151200,1,1,5,44,1,2, ,2015
15120002,151200,1,2,5,41,1,2, ,2015
15120003,151200,1,2,2,17,1,1,2,2015
15120004,151200,1,1,2,12,1,1,12,2015
15130001,151300,1,2,4,31,1,1,12,2015
15130003,151300,1,2,6,58,1,2, ,2015
15130101,151301,1,1,4,37,1,1,12,2015
15140001,151400,2,1,5,47,1,2, ,2015
15140002,151400,2,2,5,47,1,1,12,2015
15140003,151400,2,2,2,15,1,2, ,2015
15140004,151400,2,2,2,13,1,2, ,2015
15150001,151500,2,1,7,62,1,2, ,2015
15150002,151500,2,2,7,60,1,2, ,2015
15150003,151500,2,2,8,83,1,2, ,2015
15160001,151600,2,1,6,51,1,1,12,2015
15160002,151600,2,2,6,51,1,1,12,2015
15170001,151700,2,2,8,85,2,2, ,2015
15180001,151800,2,2,8,88,1,2, ,2015
15180002,151800,2,1,5,49,1,2, ,2015
15190001,151900,2,1,6,58,1,1,1,2015
15190002,151900,2,2,6,57,1,1,12,2015
15200001,152000,2,1,7,67,1,2, ,2015
15200002,152000,2,1,4,38,1,1,12,2015
15200003,152000,2,2,4,38,1,1,2,2015
15210001,152100,2,2,8,79,2,2, ,2015
15220001,152200,2,2,8,79,1,2, ,2015
15230001,152300,2,1,8,81,1,2, ,2015
15230002,152300,2,1,5,44,1,1,12,2015
15230003,152300,2,2,4,37,1,2, ,2015
15250001,152500,1,1,7,61,1,2, ,2015
15250002,152500,1,2,7,60,1,1,12,2015
15260001,152600,1,1,7,68,1,2, ,2015
15260002,152600,1,2,7,65,1,1,12,2015
15270001,152700,2,1,7,60,1,2, ,2015
15280001,152800,1,1,5,43,1,2, ,2015
15280002,152800,1,2,8,79,1,2, ,2015
15280003,152800,1,2,3,25,1,2, ,2015
15290001,152900,1,2,8,77,1,2, ,2015
15300001,153000,1,1,5,46,1,2, ,2015
15300002,153000,1,2,5,42,1,1,12,2015
15300003,153000,1,1,2,18,1,1,1,2015
15300004,153000,1,2,2,11,1,2, ,2015
15310001,153100,1,2,8,79,1,2, ,2015
15320001,153200,1,1,4,31,1,2, ,2015
15320002,153200,1,2,4,32,1,1,12,2015
15330001,153300,2,2,8,84,1,2, ,2015
15340001,153400,1,1,5,49,1,1,2,2015
15340002,153400,1,2,5,45,1,1,12,2015
15340003,153400,1,1,2,18,1,1,2,2015
15340004,153400,1,2,2,16,1,1,2,2015
15350001,153500,1,2,8,86,2,2, ,2015
15360001,153600,1,2,8,75,1,2, ,2015
15390001,153900,1,1,5,43,1,2, ,2015
15390002,153900,1,2,5,43,1,2, ,2015
15400001,154000,1,1,6,52,1,2, ,2015
15400002,154000,1,2,5,43,1,2, ,2015
15410001,154100,1,1,4,38,1,2, ,2015
15410002,154100,1,2,4,39,1,2, ,2015
15410003,154100,1,2,2,14,1,2, ,2015
15420002,154200,2,2,7,69,1,2, ,2015
15430001,154300,1,1,5,46,1,2, ,2015
15430002,154300,1,2,5,41,1,2, ,2015
15430003,154300,1,1,2,12,1,2, ,2015
15430004,154300,1,1,2,11,1,1,10,2015
15440001,154400,1,1,5,47,1,1,16,2015
15440002,154400,1,2,5,46,1,2, ,2015
15440003,154400,1,1,2,16,1,1,2,2015
15440004,154400,1,1,2,11,2,2, ,2015
15450001,154500,1,1,5,41,1,1,2,2015
15450002,154500,1,2,4,39,1,1,16,2015
15450003,154500,1,2,2,11,1,2, ,2015
15450004,154500,1,1,1,8,2,2, ,2015
15460001,154600,1,1,7,69,1,2, ,2015
15460002,154600,1,2,7,63,1,1,12,2015
15460003,154600,1,1,4,38,1,2, ,2015
15460004,154600,1,2,4,35,1,1,12,2015
15460005,154600,1,1,4,30,1,2, ,2015
15470002,154700,2,2,8,73,1,2, ,2015
15480001,154800,2,1,5,44,1,1,12,2015
15480002,154800,2,2,5,42,1,1,2,2015
15480003,154800,2,2,2,13,1,1,12,2015
15480004,154800,2,1,2,11,1,2, ,2015
15490001,154900,2,1,7,62,1,1,12,2015
15500001,155000,2,1,7,67,1,2, ,2015
15500002,155000,2,2,7,67,1,2, ,2015
15500003,155000,2,1,3,29,1,1,2,2015
15520003,155200,2,1,4,32,1,1,12,2015
15530001,155300,1,1,8,77,1,2, ,2015
15530002,155300,1,2,8,72,1,2, ,2015
15540001,155400,1,2,8,88,1,2, ,2015
15550001,155500,1,1,8,76,1,2, ,2015
15560002,155600,1,2,4,38,1,1,12,2015
15570001,155700,1,1,5,49,1,2, ,2015
15570002,155700,1,2,6,51,1,2, ,2015
15570003,155700,1,1,2,18,1,1,1,2015
15570004,155700,1,2,8,72,1,1,2,2015
15580001,155800,1,1,7,62,1,1,2,2015
15580002,155800,1,2,6,54,1,1,17,2015
15580003,155800,1,1,3,26,1,1,2,2015
15580005,155800,1,2,2,17,1,2, ,2015
15580102,155801,1,2,3,24,1,1,2,2015
15590001,155900,1,1,5,46,1,1,16,2015
15590002,155900,1,2,5,42,1,1,12,2015
15590003,155900,1,1,2,19,1,1,16,2015
15590004,155900,1,1,2,18,1,2, ,2015
15600001,156000,1,1,6,52,1,1,12,2015
15600002,156000,1,2,5,48,1,1,12,2015
15600003,156000,1,1,1,7,1,2, ,2015
15610001,156100,1,1,5,46,1,1,16,2015
15610002,156100,1,2,5,44,1,2, ,2015
15610003,156100,1,2,7,69,1,2, ,2015
15610004,156100,1,2,2,11,1,1,12,2015
15620001,156200,1,1,5,47,1,1,12,2015
15620002,156200,1,2,5,48,1,1,12,2015
15620003,156200,1,2,3,21,1,1,12,2015
15630001,156300,1,1,8,72,1,2, ,2015
15630002,156300,1,2,8,71,1,1,16,2015
15630101,156301,1,2,5,44,1,2, ,2015
15630102,156301,1,2,2,19,1,1,2,2015
15630103,156301,1,2,2,18,1,1,16,2015
15630104,156301,1,1,5,47,1,2, ,2015
15640001,156400,1,1,5,46,1,2, ,2015
15640002,156400,1,2,5,46,1,1,12,2015
15640003,156400,1,2,2,15,1,1,12,2015
15650001,156500,1,1,5,43,1,1,12,2015
15650002,156500,1,2,4,39,1,2, ,2015
15650003,156500,1,2,1,9,1,2, ,2015
15650004,156500,1,2,1,9,1,2, ,2015
15650005,156500,1,2,1,6,2,2, ,2015
15660001,156600,1,1,4,33,1,1,15,2015
15660002,156600,1,2,4,33,1,1,15,2015
15670001,156700,1,2,4,32,1,1,12,2015
15670002,156700,1,1,4,37,1,2, ,2015
15680001,156800,1,1,5,42,1,1,12,2015
15680002,156800,1,2,5,40,1,1,12,2015
15680003,156800,1,2,2,15,1,1,2,2015
15680004,156800,1,1,2,14,1,1,2,2015
15690001,156900,1,1,8,76,2,2, ,2015
15690002,156900,1,2,7,69,1,2, ,2015
15700003,157000,1,2,2,19,1,1,2,2015
15710001,157100,1,2,5,48,1,2, ,2015
15710002,157100,1,1,6,54,1,2, ,2015
15710003,157100,1,1,3,23,1,1,17,2015
15710004,157100,1,2,2,19,1,1,1,2015
15720002,157200,1,2,8,71,1,2, ,2015
15730001,157300,1,1,7,65,1,2, ,2015
15730002,157300,1,2,7,62,1,2, ,2015
15730007,157300,1,2,4,37,1,2, ,2015
15730008,157300,1,1,1,9,1,2, ,2015
15730101,157301,1,2,4,34,1,1,12,2015
15730102,157301,1,1,4,36,1,1,12,2015
15750001,157500,1,1,8,81,1,2, ,2015
15750002,157500,1,2,8,74,1,2, ,2015
15750101,157501,1,1,5,45,1,1,12,2015
15750102,157501,1,2,5,41,1,1,12,2015
15750103,157501,1,2,2,14,1,1,12,2015
15750104,157501,1,1,1,7,2,2, ,2015
15760001,157600,1,1,5,48,1,1,16,2015
15760002,157600,1,2,5,46,1,1,16,2015
15760003,157600,1,2,2,14,2,2, ,2015
15760004,157600,1,2,2,12,2,2, ,2015
15770001,157700,1,1,5,46,1,1,16,2015
15770002,157700,1,2,4,39,1,2, ,2015
15770003,157700,1,1,2,14,1,2, ,2015
15770004,157700,1,1,2,11,2,2, ,2015
15780001,157800,1,2,7,67,1,2, ,2015
15800001,158000,1,1,6,52,1,1,16,2015
15820001,158200,1,1,5,45,1,1,12,2015
15830001,158300,1,2,5,48,1,2, ,2015
15830002,158300,1,1,3,20,1,1,2,2015
15830003,158300,1,2,2,16,1,2, ,2015
15840001,158400,1,1,4,35,1,1,12,2015
15850001,158500,1,1,5,48,1,2, ,2015
15860002,158600,1,2,6,52,1,2, ,2015
15870001,158700,1,1,6,53,1,2, ,2015
15870002,158700,1,2,5,49,1,2, ,2015
15870003,158700,1,1,3,22,1,1,2,2015
15870004,158700,1,2,2,19,1,1,3,2015
15880001,158800,1,1,6,56,1,2, ,2015
15880002,158800,1,2,6,53,1,2, ,2015
15880003,158800,1,1,4,30,1,1,2,2015
15880004,158800,1,1,3,27,1,2, ,2015
15890001,158900,2,2,5,48,1,1,3,2015
15900001,159000,1,1,3,27,1,1,1,2015
15910001,159100,1,1,6,56,1,2, ,2015
15910002,159100,1,2,6,57,1,2, ,2015
15920001,159200,1,1,5,41,1,1,1,2015
15930001,159300,1,1,4,31,1,1,1,2015
15940001,159400,1,2,7,61,1,2, ,2015
15940002,159400,1,2,4,30,1,1,1,2015
15950001,159500,1,1,3,28,1,1,1,2015
15960001,159600,1,1,6,52,1,2, ,2015
15960002,159600,1,2,6,50,1,2, ,2015
15960003,159600,1,2,3,20,1,1,3,2015
15970001,159700,1,1,8,79,2,2, ,2015
15970002,159700,1,2,8,75,2,2, ,2015
15970003,159700,1,2,5,40,1,2, ,2015
15980001,159800,1,2,7,60,1,2, ,2015
15980002,159800,1,1,4,34,1,2, ,2015
15990001,159900,1,1,6,55,1,2, ,2015
15990002,159900,1,2,6,55,1,2, ,2015
16000001,160000,1,1,5,40,1,1,1,2015
16000002,160000,1,2,4,34,1,1,1,2015
16010001,160100,1,2,3,29,1,1,1,2015
16030001,160300,1,2,6,53,1,2, ,2015
16030002,160300,1,2,3,24,1,1,1,2015
16040001,160400,1,2,6,53,1,2, ,2015
16050002,160500,1,2,6,56,1,2, ,2015
16050004,160500,1,1,4,30,1,2, ,2015
16060001,160600,1,2,8,75,1,2, ,2015
16070001,160700,1,2,3,29,1,1,1,2015
16080002,160800,1,2,7,61,1,2, ,2015
16080003,160800,1,1,4,32,1,1,12,2015
16090001,160900,1,1,8,80,1,2, ,2015
16090002,160900,1,2,8,73,1,2, ,2015
16100001,161000,1,1,6,52,1,2, ,2015
16100002,161000,1,2,5,48,1,1,12,2015
16100003,161000,1,1,3,24,1,1,1,2015
16100004,161000,1,2,3,22,1,1,2,2015
16110001,161100,1,1,8,78,1,2, ,2015
16110002,161100,1,2,8,74,2,2, ,2015
16110003,161100,1,1,5,45,1,2, ,2015
16110005,161100,1,1,2,15,1,2, ,2015
16120001,161200,1,1,4,32,1,1,12,2015
16130001,161300,1,1,5,47,1,2, ,2015
16130002,161300,1,2,5,44,1,2, ,2015
16140001,161400,1,1,5,45,1,1,1,2015
16150001,161500,1,1,5,43,1,1,12,2015
16150002,161500,1,2,5,41,1,1,12,2015
16150003,161500,1,2,1,9,1,2, ,2015
16160001,161600,1,1,8,73,1,2, ,2015
16160002,161600,1,2,7,63,1,2, ,2015
16170001,161700,1,1,5,44,1,1,1,2015
16180001,161800,1,1,4,35,1,1,2,2015
16180002,161800,1,2,4,35,1,1,2,2015
16190001,161900,1,1,5,42,1,2, ,2015
16200001,162000,1,1,5,45,1,1,12,2015
16200002,162000,1,2,5,42,1,1,1,2015
16200003,162000,1,1,2,14,1,1,12,2015
16210001,162100,1,1,8,75,1,2, ,2015
16210002,162100,1,2,8,70,1,2, ,2015
16220001,162200,1,1,6,53,1,1,12,2015
16220002,162200,1,2,6,50,1,2, ,2015
16220003,162200,1,1,3,24,1,1,12,2015
16220004,162200,1,1,3,22,1,1,12,2015
16230001,162300,1,1,6,56,1,2, ,2015
16240002,162400,1,2,5,40,1,2, ,2015
16250001,162500,1,1,6,56,1,2, ,2015
16250002,162500,1,2,6,54,1,1,12,2015
16250003,162500,1,2,3,24,1,1,1,2015
16260001,162600,1,2,6,57,1,1,12,2015
16260002,162600,1,1,3,29,1,1,2,2015
16260003,162600,1,2,3,26,1,1,2,2015
16260004,162600,1,1,6,55,1,2, ,2015
16270001,162700,1,1,6,54,1,2, ,2015
16270002,162700,1,2,6,51,1,2, ,2015
16270003,162700,1,2,3,24,1,1,2,2015
16270004,162700,1,2,2,19,1,1,2,2015
16280001,162800,1,1,5,48,1,2, ,2015
16280002,162800,1,2,5,42,1,2, ,2015
16290001,162900,1,1,8,75,1,2, ,2015
16290002,162900,1,2,8,73,1,2, ,2015
16290004,162900,1,2,4,39,1,1,12,2015
16310001,163100,1,1,5,48,1,2, ,2015
16310002,163100,1,2,5,45,1,1,12,2015
16310003,163100,1,2,2,17,1,1,12,2015
16310004,163100,1,1,2,15,1,1,2,2015
16320001,163200,1,1,5,40,1,1,2,2015
16320002,163200,1,2,5,40,1,1,12,2015
16320003,163200,1,1,2,13,1,2, ,2015
16320004,163200,1,1,1,9,2,2, ,2015
16320005,163200,1,2,1,6,2,2, ,2015
16340001,163400,1,1,5,45,1,2, ,2015
16340002,163400,1,2,5,46,1,1,12,2015
16340003,163400,1,2,2,19,1,1,2,2015
16340004,163400,1,1,2,17,1,1,2,2015
16350001,163500,1,1,5,44,1,2, ,2015
16350002,163500,1,2,5,40,1,2, ,2015
16350003,163500,1,1,2,13,1,2, ,2015
16350004,163500,1,2,2,11,2,1,12,2015
16360001,163600,1,1,5,48,1,2, ,2015
16360002,163600,1,2,5,44,1,2, ,2015
16360003,163600,1,1,2,18,1,2, ,2015
16360004,163600,1,1,2,16,1,2, ,2015
16400002,164000,1,2,6,52,1,2, ,2015
16400004,164000,1,2,1,9,1,2, ,2015
16420001,164200,1,1,5,48,1,2, ,2015
16420002,164200,1,2,5,41,1,2, ,2015
16420003,164200,1,1,2,16,1,1,2,2015
16420004,164200,1,2,2,13,1,1,2,2015
16440001,164400,1,1,6,59,1,1,2,2015
16440002,164400,1,2,6,54,1,2, ,2015
16470001,164700,1,1,5,46,1,1,12,2015
16470002,164700,1,2,4,39,1,1,12,2015
16470003,164700,1,1,2,11,1,2, ,2015
16470004,164700,1,2,1,7,2,2, ,2015
16480002,164800,1,2,5,46,1,1,16,2015
16480004,164800,1,2,2,12,1,1,12,2015
16500001,165000,1,1,5,46,1,2, ,2015
16500002,165000,1,2,5,47,1,2, ,2015
16510001,165100,1,1,5,46,1,2, ,2015
16510002,165100,1,2,5,42,1,2, ,2015
16510003,165100,1,2,2,16,1,1,2,2015
16510004,165100,1,1,2,11,1,2, ,2015
16520001,165200,1,1,5,45,1,2, ,2015
16520002,165200,1,2,5,41,1,2, ,2015
16520003,165200,1,2,2,13,1,1,16,2015
16520004,165200,1,2,2,11,1,2, ,2015
16550001,165500,1,1,5,48,1,2, ,2015
16550002,165500,1,2,5,48,1,2, ,2015
16550003,165500,1,1,2,12,1,2, ,2015
16550004,165500,1,2,2,10,1,2, ,2015
16560002,165600,1,2,6,54,1,2, ,2015
16570001,165700,1,1,8,70,1,2, ,2015
16570002,165700,1,2,7,68,1,2, ,2015
16580001,165800,1,1,5,49,1,2, ,2015
16580002,165800,1,2,5,47,1,2, ,2015
16580003,165800,1,2,3,20,1,1,2,2015
16580004,165800,1,1,2,13,1,1,2,2015
16600001,166000,1,2,5,43,1,1,12,2015
16610001,166100,1,1,7,67,1,2, ,2015
16610002,166100,1,2,7,63,1,2, ,2015
16630001,166300,1,1,6,57,1,2, ,2015
16630002,166300,1,2,6,56,1,2, ,2015
16630003,166300,1,1,3,28,1,1,2,2015
16630004,166300,1,2,3,20,1,1,3,2015
16640001,166400,1,1,5,46,1,2, ,2015
16640002,166400,1,2,5,42,1,1,12,2015
16640003,166400,1,2,2,19,1,1,2,2015
16640004,166400,1,1,2,17,1,1,2,2015
16670002,166700,1,2,4,32,1,1,15,2015
16690001,166900,1,1,5,40,1,2, ,2015
16690002,166900,1,2,4,39,1,1,16,2015
16690003,166900,1,2,2,11,1,1,12,2015
16690004,166900,1,2,1,8,1,1,12,2015
