사업장명,도로명전체,인허가일자,영업상태명,위생업태명,x_wgs84,y_wgs84
베베홀릭,경기도 화성시 봉담읍 동화길 93-12 (파크프라자 402호),20130827,운영중,커피숍,126.9597558796147,37.21678193222401
커피에반하다,"경기도 화성시 동탄지성로 141 (능동, 아크리아 107호)",20130911,운영중,커피숍,127.05986839379834,37.20941381849121
카페로쉐,"경기도 화성시 동탄문화센터로 65, 129호 (반송동, 에이스타운)",20141201,운영중,커피숍,127.07247262898251,37.19996902438513
커피온,"경기도 화성시 동탄반송1길 20-10 (반송동,(패밀리타운 147호))",20101117,폐업 등,커피숍,127.06282652244136,37.20935589919415
더치킹(Dutch King),"경기도 의정부시 시민로 118 (의정부동, 은덕빌딩 가동 지상1층)",20130613,운영중,커피숍,127.04832636470144,37.73829994508772
런던스토리,"경기도 의정부시 동일로 397-66 (장암동, 복합상가 105호)",20110506,운영중,커피숍,127.05799209967931,37.72539268731281
커피올웨이즈,"경기도 의정부시 평화로 196 (호원동,신일엘리시움상가동 103호(지상1층))",20101105,운영중,커피숍,127.04839927859348,37.7094367410588
카페하마,"경기도 의정부시 행복로 57 (의정부동,지상1층)",20101110,운영중,커피숍,127.05103464029321,37.743384711752064
카페 클라쎄,"경기도 의정부시 시민로 지하 100, 221호 (의정부동, 서부 나동)",20110607,운영중,커피숍,124.87027781269322,32.57392676984479
이디야,"경기도 의정부시 시민로 81 (의정부동,서부타워 101호)",20110421,운영중,커피숍,127.04420014368993,37.73868511700789
야호,"경기도 의정부시 체육로 90 (녹양동, 지상1층)",20120622,운영중,커피숍,127.0291443790515,37.75765268120302
COFFEE O'CLOCK(커피어클락),"경기도 의정부시 신촌로 57, 지상 1층 (가능동)",20111014,운영중,커피숍,127.04077875512097,37.750521427670655
라떼퀸,"경기도 의정부시 승지로10번길 7 (민락동,지상1층)",20111028,폐업 등,커피숍,127.09005825147646,37.73791776657726
이디야커피(회룡역점),"경기도 의정부시 평화로 374 (호원동,한승아파트 110호)",20110726,운영중,커피숍,127.04856448157243,37.72530224312003
스타벅스 신세계의정부2층점,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 지상2층)",20120413,운영중,커피숍,127.04629799942558,37.73753790472562
스타벅스 신세계의정부6층점,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 지상6층)",20120413,운영중,커피숍,127.04629799942558,37.73753790472562
장재영 커피로스터스,"경기도 의정부시 용현로 155, 상가동 102호 (민락동, 산들마을 길훈, 신안, 현대아파트)",20120529,운영중,커피숍,127.0929306817848,37.74221973956673
커피에반하다의정부가능역점,"경기도 의정부시 평화로 635, 지상1층 110호 (의정부동, 미림프라자)",20140704,운영중,커피숍,127.04479223075766,37.74866571628052
커피나무,"경기도 의정부시 녹양로 59, 지상1층 (녹양동)",20140801,운영중,커피숍,127.03277563768678,37.756698519300045
커피 스트리트(STREET)25,"경기도 의정부시 충의로57번길 25, 지상1층 (용현동)",20140822,운영중,커피숍,127.08595523031296,37.73636893818568
그라시아 카페,"경기도 의정부시 동일로454번길 69, 지상 1층 (신곡동)",20140306,운영중,커피숍,127.06332889646022,37.72890587960535
카페위드,"경기도 의정부시 시민로19번길 22-5, 지상1층 (의정부동)",20131105,운영중,커피숍,127.03690339926501,37.73935224734684
마망케익,"경기도 의정부시 오목로91번길 45-9, 지상1층 (민락동)",20140317,운영중,커피숍,127.08949356617114,37.73726842464537
오즈커피,"경기도 의정부시 진등로 26, 지상1층 (녹양동)",20130107,운영중,커피숍,127.03274250445575,37.760270106768566
커피마마 회룡역점,"경기도 의정부시 외미로 95, 지상1층 110호 (호원동)",20130916,운영중,커피숍,127.04590033939438,37.72459423742317
가루봄,충청북도 진천군 진천읍 중앙동로 125,20111123,운영중,커피숍,124.87027781269322,32.57392676984479
폴인커피,충청남도 예산군 삽교읍 신촌길 11-12,20140523,운영중,커피숍,126.67399751874893,36.67684943765545
커피빌리지,전라남도 담양군 수북면 한수동로 579,20140617,운영중,커피숍,124.87027781269322,32.57392676984479
담양 죽녹원 눈꽃카페 담설,전라남도 담양군 담양읍 객사4길 38-6,20140724,운영중,커피숍,126.98468028455137,35.323308894502496
엔톨블라썸,"전라남도 나주시 대호길 49-1 (대호동, 1, 2층)",20150210,운영중,커피숍,126.71786291726879,35.04045266766085
테지움 커피숍,전라남도 담양군 담양읍 메타세쿼이아로 146,20130206,운영중,커피숍,127.0163525769796,35.329322881499465
카페베네 나주대호점,전라남도 나주시 대호길 89-1 (대호동),20130308,운영중,커피숍,126.71642072606312,35.04283654395577
할리스커피,"경상남도 창원시 의창구 원이대로589번길 12 (용호동,1층)",20060309,운영중,커피숍,128.67966975090062,35.228692380956915
카페502,"경상남도 창원시 진해구 여좌남로 18, 1층 (여좌동)",20140930,운영중,커피숍,128.65790535483947,35.15505969252783
(주)메가마트 경남대 한마관카페,"경상남도 창원시 마산합포구 경남대학로 7, 1층 (월영동, 한마관)",20141007,운영중,커피숍,128.5550007039624,35.180768117646025
봄봄경남대점,경상남도 창원시 마산합포구 월영동1길 6 (해운동),20140423,운영중,커피숍,124.87027781269322,32.57392676984479
카페띠아모창원SK테크노파크점,"경상남도 창원시 성산구 완암로 50 (성산동,SK테크노파크 넥스동 지하121호)",20110527,운영중,커피숍,128.66375226442352,35.20565379941189
커피이야기,경상남도 창원시 진해구 덕산로36번길 15-3 (덕산동),20140501,폐업 등,커피숍,128.70400864415524,35.14443994401101
점프노리 상남점,"경상남도 창원시 성산구 동산로 124, 6층 607-1호 (상남동, 성원종합상가)",20140507,운영중,커피숍,128.69206353662778,35.21667644676233
커피1거리(coffee 1st),"경상남도 창원시 의창구 남산로115번길 3, 1층 (서상동)",20131107,운영중,커피숍,128.62075023057463,35.25420500985101
카페댓,"경상남도 창원시 마산합포구 월영동2길 8 (해운동,(지상1층))",20110803,운영중,커피숍,124.87027781269322,32.57392676984479
롯데마산 엔제리너스,"경상남도 창원시 마산합포구 동서동로 18 (신포동2가, 마산 롯데백화점 7층))",20110812,운영중,커피숍,124.87027781269322,32.57392676984479
에이블 카페,경상남도 창원시 마산회원구 회원동1길 7 (회원동),20131213,운영중,커피숍,124.87027781269322,32.57392676984479
소소담담,"경상남도 창원시 진해구 해원로 34, 104호 (이동, 예일빌딩)",20140113,운영중,커피숍,128.69743674278953,35.15493370965203
탐앤탐스 대방점,"경상남도 창원시 성산구 가양로124번길 7, 2층 201호 (대방동, 선린빌딩)",20140204,운영중,커피숍,128.70714810419366,35.20871943430929
커피마야,"경상남도 창원시 마산회원구 양덕서로 47 (양덕동, 메트로스퀘어5A104호)",20120209,운영중,커피숍,128.5815179586683,35.22938123015533
샐프레소,"경상남도 창원시 진해구 용원로 9, 107호 (용원동, 엠파이어빌딩)",20120319,운영중,커피숍,128.8105404998169,35.1006557690576
해피하우스,경상남도 창원시 의창구 천주로 20 (서상동),20140421,운영중,커피숍,128.6184353015847,35.2636915835494
점프노리키즈카페,"경상남도 창원시 의창구 평산로 96, 3층 305호 (팔용동, 웰빙프라자)",20140220,운영중,커피숍,128.61975040366056,35.25160815127549
커피밀,경상남도 창원시 마산합포구 동서북14길 24 (동성동),20120322,운영중,커피숍,128.57576488375952,35.2060685265955
커피상점,"경상남도 창원시 진해구 동진로49번길 9 (석동,(1층))",20111019,폐업 등,커피숍,128.70181940567986,35.15282302143695
스무디킹,"경상남도 창원시 의창구 창원대로 415 (팔용동, 홈플러스1층)",20111111,운영중,커피숍,128.6436847205496,35.23411950740988
브라운커널커피,경상남도 창원시 진해구 충장로 356 (이동),20111201,운영중,커피숍,128.69113537156753,35.153209041150674
카페 코코라,"경상남도 창원시 마산회원구 북성로 110 (회원동, (지상1층))",20131113,운영중,커피숍,128.5706802253376,35.217030514947574
다넬커피,경상남도 창원시 의창구 반계로 105 (팔용동),20131017,운영중,커피숍,128.61605111495425,35.25493856160494
글로리아,경상남도 창원시 마산회원구 내서읍 광려로 146 ((지상1층)),20111006,운영중,커피숍,128.50522050598013,35.21445156405575
카페502(용원점),"경상남도 창원시 진해구 용재로 24, 1층 (용원동)",20141118,운영중,커피숍,128.8123337703219,35.10173485397181
낭만커피,"경상남도 창원시 의창구 사림로 64, 1층 (사림동)",20141121,운영중,커피숍,128.6791538449734,35.24648632406366
커피봉봉,"경상남도 창원시 성산구 연덕로184번길 28, 1층 18호 (내동, 공단상가 3동)",20141031,운영중,커피숍,128.66855413467476,35.217544010687085
ZOO(쥬)커피,"경상남도 창원시 성산구 가양로116번길 4 (남양동, 1층)",20111223,운영중,커피숍,128.70572924014476,35.20887948732954
마녀커피,"경상남도 창원시 성산구 동산로73번길 16 (상남동, 1층)",20120419,운영중,커피숍,128.68501964911422,35.21770241087976
카페폴리,경상남도 창원시 의창구 도계로 164 (명서동),20121102,운영중,커피숍,128.6408442887538,35.251902462756675
카페7그램,"경상남도 창원시 진해구 진해대로 752, 4층 409호, 410호 (석동)",20121114,폐업 등,커피숍,128.6974105453232,35.15881639010262
날마다좋은날,"경상남도 창원시 진해구 중원로 43, 1층 (광화동)",20150223,운영중,커피숍,128.6592264411422,35.14814084189583
마랑,"경상남도 창원시 진해구 신항동로 143, 113동 105.106호 (용원동, 부산신항만이지더원아파트1단지상가)",20150108,운영중,커피숍,124.87027781269322,32.57392676984479
몬스터로스터스,"경상남도 창원시 마산합포구 월영동9길 14 (해운동, 1층)",20120723,운영중,커피숍,124.87027781269322,32.57392676984479
카페안녕,"경상남도 창원시 진해구 안청남로 33, 101호 (용원동, 코아루아파트상가동)",20091201,운영중,커피숍,128.80801804773722,35.1011105112975
디초콜릿커피 롯데백화점마산점,경상남도 창원시 마산합포구 동서동로 18 (신포동2가),20130620,운영중,커피숍,124.87027781269322,32.57392676984479
카페씨오피창원총판,"경상남도 창원시 의창구 북면 천주로 472, 지상동 1층",20130729,운영중,커피숍,128.60409109596668,35.29903418391962
롯데마산파스쿠찌,"경상남도 창원시 마산합포구 동서동로 18, 지상1층 (신포동2가, 대우백화점)",20091127,운영중,커피숍,124.87027781269322,32.57392676984479
엔젤리너스경남대점,"경상남도 창원시 마산합포구 월영동2길 16 (해운동, 104,203호 및 204호 일부)",20100426,운영중,커피숍,124.87027781269322,32.57392676984479
커피콩,"경상남도 창원시 마산회원구 양덕서5길 18 (양덕동, 한일4차아파트 상가 104호 105호(지상1층))",20130830,운영중,커피숍,128.58010755843515,35.22845574930943
리베라 커피숍 보노보노,경상남도 창원시 마산합포구 해안대로 317 (신포동2가),20041221,운영중,커피숍,128.57532306937767,35.200865552760824
두드림,"경상남도 창원시 성산구 상남로 71, 2층 224호 (상남동, 코아상가)",20130716,운영중,커피숍,128.67947721374853,35.22046911639339
요거프레소창원대방점,"경상남도 창원시 성산구 가양로124번길 5-11 (대방동,골든프라자 102호)",20100120,운영중,커피숍,128.70760578105902,35.20911064990908
그레이하우스,"경상남도 창원시 의창구 팔용로 445 (팔용동,번지 1층)",20090821,운영중,커피숍,128.6135786423219,35.256175208591095
레인보우 커피숍,"경상남도 창원시 진해구 안골로 344, 2층 203호 (용원동, 용원마이다스빌딩)",20130417,폐업 등,커피숍,128.81018452216676,35.10164267201043
커피하우스S,"경상남도 창원시 의창구 용지로 225 (용호동, 롯데종합상가 102-1호)",20100507,운영중,커피숍,128.68467401953782,35.234464292993714
엔제리너스진해자은점,"경상남도 창원시 진해구 냉천로 71, 1층 (석동)",20130312,운영중,커피숍,128.70490354252445,35.152528465572594
더벤티,"경상남도 창원시 의창구 원이대로 587, 지상동 1층 8호 (용호동, 정우상가)",20130214,운영중,커피숍,128.67947988236014,35.22841971412925
커피애,"경상남도 창원시 의창구 퇴촌로9번길 6-23 (사림동,지하1층)",20080807,운영중,커피숍,128.68779234671567,35.2421897666764
다향,"경상남도 창원시 의창구 용호로 111 (용호동,지하)",20020702,운영중,커피숍,128.68325534549766,35.237936506414016
카페티롤,"경상남도 창원시 성산구 반송로 106, 1층 126호 (반림동, 노블파크 분구1상가 )",20130304,운영중,커피숍,128.66745059029165,35.236453423553954
더벤티,"경상남도 창원시 의창구 원이대로 332 (대원동, 시티세븐 상업시설동105호)",20140626,운영중,커피숍,128.65501122164787,35.23933951192913
카페오후,"경상남도 창원시 성산구 동산로220번길 28, 1층 (사파동)",20040518,운영중,커피숍,128.69863639604765,35.224205842033534
(주)아워홈 시시때때 파티마병원점,"경상남도 창원시 의창구 창이대로 45 (명서동, 파티마병원 지하1층)",20100730,운영중,커피숍,128.6456606501737,35.23723140375748
엔젤리너스커피,"경상남도 창원시 의창구 창원대로 415 (팔용동,지상1층)",20100818,운영중,커피숍,128.6436847205496,35.23411950740988
커피메이드,"경상남도 창원시 성산구 창이대로719번길 4-4, 1층 (사파동)",20100831,운영중,커피숍,128.7017464746486,35.22056321035199
비씨800 커피 엔 티(BC800 coffee & tea),"경상남도 창원시 의창구 천주로 14, B동 1층동 (서상동)",20140730,운영중,커피숍,128.61853288556904,35.263185964703254
갤러리카페 산,경상남도 창원시 의창구 사림로130번길 5-5 (사림동),20140807,운영중,커피숍,128.68502350095997,35.243118571530175
그린윌커피숍,경상남도 사천시 중앙로 165 (벌리동),20070803,운영중,커피숍,128.0799863804986,34.94047075740638
선상레저카페씨맨스,경상남도 사천시 해안관광로 381-5 (송포동),20130205,운영중,커피숍,128.04299090969096,34.96556272924702
킵슬로우,경상남도 사천시 주공로 11 (벌리동),20130715,운영중,커피숍,128.08617219624378,34.93937379533779
쿠파커피,경상남도 사천시 벌리로 11-1 (벌리동),20131230,운영중,커피숍,124.87027781269322,32.57392676984479
파스쿠찌삼천포점,경상남도 사천시 주공로 23 (벌리동),20140103,운영중,커피숍,128.0862962569758,34.940409630303876
(주)리안에프앤비사천지점,"경상남도 사천시 사남면 공단1로 108, 1층",20130125,운영중,커피숍,128.06385856550034,35.07062721067699
엔제리너스바람의언덕점,경상남도 거제시 남부면 해금강로 121 (1~2층),20140520,운영중,커피숍,128.66325712596927,34.74082074873647
씽크앤쌩크글로벌센터점,"경상남도 거제시 거제대로 3370 (아주동, 고객지원센타2층)",20140527,운영중,커피숍,128.69570932646846,34.872191269550186
커피향기,"경상남도 거제시 거제중앙로 1867 (고현동,(1층))",20100128,운영중,커피숍,128.624672413207,34.884876965519766
카페잇 거제대우병원점,,20100716,운영중,커피숍,124.87027781269322,32.57392676984479
(주)웰리브거제해양park 커피점,"경상남도 거제시 장목면 거가대로 1068, 1층",20101210,운영중,커피숍,128.69428203403922,34.973411062404374
씽크앤쌩크지원센터점,"경상남도 거제시 거제대로 3370, 1층 (아주동, 대우조선공업)",20140225,운영중,커피숍,128.69570932646846,34.872191269550186
더브라운(거제옥포점),"경상남도 거제시 옥포로9길 4 (옥포동, 106호)",20140804,운영중,커피숍,128.6920720939175,34.889848267297076
윌리스빈,"경상남도 거제시 장평3로4길 38-3, 1~2층 (장평동)",20140902,운영중,커피숍,128.6131349189433,34.89022963624601
카페뉴문(Cafe New Moon),"경상남도 거제시 문동4길 81-18, 1층 (문동동)",20130726,운영중,커피숍,124.87027781269322,32.57392676984479
길,경상남도 거제시 동부면 거제남서로 2902 (1층),20130812,운영중,커피숍,128.59178382453857,34.82176067196713
커피에소프레소,"경상남도 거제시 거제중앙로 1906, 139호 (고현동,한라프라자)",20080721,운영중,커피숍,128.62355421006137,34.88821431480792
카페메르시,"경상남도 거제시 연초면 거제대로 4477, 1동 지하1층",20130506,운영중,커피숍,128.64364498265573,34.89769527778059
백설공주(거제아주점),경상남도 거제시 아주1로2길 54 (아주동),20150303,운영중,커피숍,128.68649683192248,34.867113021032104
경남거제지역자활센터(카페알프레도 고현점),"경상남도 거제시 거제중앙로 1938, 1층 102, 103호 (고현동)",20110922,운영중,커피숍,128.62217005754908,34.89099368595876
츄레리아 중곡점,"경상남도 거제시 중곡로7길 7, 1층 (고현동)",20111129,운영중,커피숍,128.62918872949066,34.896453371949896
올레(장승포점),"경상남도 거제시 장승포로2길 8, 1층 (장승포동)",20100122,운영중,커피숍,128.72597135666706,34.867306905353196
셀렉토커피거제능포점,"경상남도 거제시 능포로 226 (능포동, 1층)",20140918,운영중,커피숍,128.73701803539907,34.88245281688731
호미빙(고현점),"경상남도 거제시 거제중앙로 1897, 2층 (고현동)",20141002,운영중,커피숍,128.6232522290863,34.8875011612802
COFFEE-BE,경상북도 봉화군 봉화읍 내성로 94,20111220,폐업 등,커피숍,128.74064348849816,36.89076110019975
체리쉬,부산광역시 남구 수영로 216 (대연동),20150323,운영중,커피숍,129.0901148735291,35.134766012475794
커피마마제천점,충청북도 제천시 죽하로 85 (장락동),20120810,운영중,커피숍,128.22538915764423,37.15906378401648
카페플로라,"충청북도 제천시 내토로 991 (고암동, 명지병원내)",20110428,운영중,커피숍,128.23414364304062,37.16339995040787
콩봉는방아깐,"충청북도 제천시 청전대로 242, 1층 (장락동)",20101119,운영중,커피숍,128.22421421865795,37.15155627329006
커피쿡,,20101129,폐업 등,커피숍,124.87027781269322,32.57392676984479
정우유통,,20091116,운영중,커피숍,124.87027781269322,32.57392676984479
카페리에토,"충청북도 제천시 신죽하로 51, 1동 101호 (장락동, 네이쳐타운)",20141121,운영중,커피숍,128.2254026291839,37.15952741093264
투썸플레이스,"충청북도 제천시 의림대로 254, 1~2층 (청전동)",20130110,운영중,커피숍,128.21497469971743,37.15002444880361
작은카페,"충청북도 제천시 풍양로13길 3-1, 2층 (중앙로1가)",20130227,운영중,커피숍,128.21091878615164,37.137653758178764
이디아전곡역점,경기도 연천군 전곡읍 전곡로 156,20120601,운영중,커피숍,127.06844088121134,38.02605420232333
까페띠아모여서점,"전라남도 여수시 여서1로 31 (여서동, 1층)",20091124,운영중,커피숍,127.70151232838026,34.75111354202841
샐프레소,"전라남도 여수시 하멜로 64 (종화동, 104호,110호)",20120611,운영중,커피숍,127.74604692264958,34.738237424169846
점프노리키즈카페웅천점,"전라남도 여수시 예울마루로 41 (웅천동, 2층)",20140103,운영중,커피숍,127.67067188050726,34.746912130126816
엔제리너스여수여서점,"전라남도 여수시 여서동1길 38, 1층 (여서동)",20100909,운영중,커피숍,124.87027781269322,32.57392676984479
그린바틀,전라남도 여수시 문수로 33 (문수동),20121016,운영중,커피숍,127.69979484122187,34.751409155227755
파스쿠찌교동점,"전라남도 여수시 통제영3길 6 (교동, 1.2층)",20121022,운영중,커피숍,127.73421085032636,34.740570749222734
커피베이,전라남도 여수시 대학로 18-1 (미평동),20130614,운영중,커피숍,127.70264275499201,34.77173850030705
탐앤탐스 여수돌산점,전라남도 여수시 돌산읍 진두해안길 34,20110112,운영중,커피숍,127.73905096846732,34.732878905720035
던킨도너츠(여수학동점),전라남도 여수시 망마로 40 (학동),20060214,운영중,커피숍,127.66703484151002,34.75928177250355
카페드롭탑,전라남도 여수시 화산로 126 (선원동),20130722,운영중,커피숍,127.65057353375539,34.7766349269792
엔제리너스,"전라남도 여수시 소호로 295, 디오션리조트워터파크동 B층 202호 (소호동)",20100310,운영중,커피숍,127.64322107366573,34.73359913858036
카페 꿈틀,"서울특별시 종로구 송월길 48, 본관 1층 (신문로2가)",20150604,운영중,커피숍,126.96742338702231,37.5699365062343
탐앤탐스 커피종로5가점,"서울특별시 종로구 종로 193, 1.2층 (종로4가)",20150604,운영중,커피숍,126.99913854465127,37.571125628825236
모퉁이,경기도 파주시 독암길 10 (금릉동),20150604,운영중,커피숍,126.78237912954752,37.75519105643322
커피앤프리,"경상남도 거제시 동부면 동부로 269, 1층",20150604,운영중,커피숍,128.6283883134362,34.811683774516595
카페블루,경상남도 밀양시 삼문중앙로 19 (삼문동),20150605,운영중,커피숍,128.75443944657,35.484353802588664
커피현상소,"서울특별시 동작구 상도로30길 8, 1층 (상도동)",20150604,운영중,커피숍,126.94126755054721,37.50478311976597
카페저니맨(CAFE` JOURNEY MAN),"서울특별시 광진구 자양로 228, 1층 (구의동)",20150605,운영중,커피숍,127.08775000843904,37.546938229462555
상상카페,"인천광역시 중구 자유공원로 22-1 (전동, 1층)",20150605,운영중,커피숍,126.62864156851815,37.47544791387226
제이파블로,"경기도 안산시 단원구 대선로 61, 1, 2층 (대부북동)",20150605,운영중,커피숍,126.5696067187241,37.2663403950479
이디야 안산한대점,"경기도 안산시 상록구 한양대학로 40, 1층 (사동, 1층 일부)",20150605,운영중,커피숍,126.83903782602383,37.300971927474826
이디야커피,"충청북도 청주시 서원구 신화로 42, 1층 105,106호 (성화동, 성화미네르바)",20150605,운영중,커피숍,124.87027781269322,32.57392676984479
미인,전라북도 군산시 칠성4길 64 (산북동),20150605,운영중,커피숍,126.67663283363102,35.96063178024873
(주)예딤,"서울특별시 마포구 대흥로6길 13 (용강동, 1층일부)",20150605,운영중,커피숍,126.93908918009033,37.542635070757306
라라(RARA),"서울특별시 마포구 독막로 47 (합정동, 1층일부)",20150605,운영중,커피숍,126.91862261407636,37.54808216557702
커피니창원반송점,"경상남도 창원시 성산구 원이대로473번길 28, 1층 101호 (반림동, 반송빌딩)",20150605,운영중,커피숍,128.67096778286637,35.23589948244594
컴포즈커피,부산광역시 금정구 금강로 248-10 (장전동),20150605,운영중,커피숍,129.0854620980952,35.23000846380607
영락공원 커피점,부산광역시 금정구 금정도서관로 108 (두구동),20150605,운영중,커피숍,129.1044375792984,35.27343989646563
파스쿠찌(목포점),"전라남도 목포시 영산로 98, 1층 (호남동)",20150605,운영중,커피숍,126.38641724315481,34.79110157958699
커피스토리,"충청남도 논산시 연무읍 안심로 134, 나동",20150605,운영중,커피숍,127.09988389580796,36.132763923920706
카페보노양산점,"광주광역시 북구 양산로 73 (양산동, 1층)",20150605,운영중,커피숍,126.88253674039318,35.21002249289478
다실,"경기도 고양시 일산동구 동국로 81-8, 1층 전체호 (식사동)",20150605,운영중,커피숍,126.80267940367736,37.679538370338996
딜리저트,"대구광역시 중구 공평로 26-9 (삼덕동2가, 지상1층)",20150608,운영중,커피숍,128.60050679033375,35.8663095758274
운중동커피,"경기도 성남시 분당구 운중로 128, 1층 106호 (운중동, 마크시티그린)",20150608,운영중,커피숍,127.07735748565379,37.39131714906067
카페밈스,"경기도 성남시 중원구 둔촌대로 484, B106호 (상대원동)",20150608,운영중,커피숍,127.17064830559922,37.43112196041526
빽다방(PAIK'S coffee) 문화의거리점,"경상북도 안동시 서동문로 184-1, 1층 (삼산동)",20150629,운영중,커피숍,124.87027781269322,32.57392676984479
요거프레소구미임은점,"경상북도 구미시 왕산로 28-10, 301동 108호 (임은동, 임은삼도뷰엔빌상가)",20150626,운영중,커피숍,124.87027781269322,32.57392676984479
카페 예소,"경기도 의정부시 평화로 233-1, 나동 지상1층 (호원동)",20150625,운영중,커피숍,127.04711132434242,37.71277292969565
카페 잘잘잘,"경기도 의정부시 회룡로 241, 주상가동 지상2층 215-2호 (신곡동, 풍림한국아파트)",20150625,운영중,커피숍,127.06144686841542,37.72756499124104
미즘커피숍,"경기도 의정부시 태평로 76, 지상3층 (의정부동, 외 1필지, 미즘)",20150626,운영중,커피숍,127.05199173290804,37.739308446832396
텐티북스,"서울특별시 용산구 이태원로 4, 지상1,2,3층 (한강로1가)",20150619,운영중,커피숍,126.97458480973451,37.535054766336046
프롤릭,"서울특별시 용산구 청파로 139-12, 지상1층 (신계동)",20150622,운영중,커피숍,126.96682212236367,37.53429791639119
(주)공차코리아한남점,"서울특별시 용산구 대사관로 66-1, 지상1층 (한남동)",20150625,운영중,커피숍,127.00549897317192,37.5332027823684
쁘띠렌,"서울특별시 서대문구 이화여대길 43, 1층 (대현동)",20150608,운영중,커피숍,126.94546266726982,37.55883854523846
원피스커피(1PIECE  COFFEE),"대구광역시 동구 화랑로 55, 점포 9호 (신천동, 동산아파트)",20150608,운영중,커피숍,128.6330907813071,35.87109314515095
봄봄,"대구광역시 동구 안심로22길 56, 108호 (율하동, 느티타워)",20150608,운영중,커피숍,128.69777301779786,35.86311782228379
새문안 쉼터,"서울특별시 종로구 세종대로23길 47, 1층 102-17.18호 (당주동)",20150608,운영중,커피숍,126.97372533251782,37.57138594971394
이디야 녹양점,"경기도 의정부시 비우로 102, 지상1층 (녹양동)",20150608,운영중,커피숍,127.03809022581648,37.758214886817456
청춘커피,"대구광역시 달서구 월곡로 267-1, 1층 (상인동)",20150608,폐업 등,커피숍,128.5381965123025,35.81809107099678
쉼표,"경상남도 김해시 장유로 228, 602호 (부곡동)",20150608,운영중,커피숍,128.80901473280872,35.20382674536303
쩡다방,"대전광역시 유성구 수통골로 91-1, 지상1층 102호 (덕명동)",20150608,운영중,커피숍,127.29447277592345,36.34590168608363
스타벅스 부산중앙로점,"부산광역시 중구 중앙대로 70, 2층 (중앙동4가)",20150521,운영중,커피숍,129.03675064597067,35.10381206355601
SEATTLE COFFEE,서울특별시 은평구 역말로 40 (역촌동),20150608,운영중,커피숍,126.91472218845539,37.60562039137971
폴바셋 양재점,"서울특별시 서초구 강남대로 259, 1층 (서초동, 호텔페이토)",20150608,운영중,커피숍,127.03264273579535,37.486558617065675
Fresh House(프레시 하우스),서울특별시 서초구 사평대로26길 39-1 (반포동),20150608,운영중,커피숍,126.99919542919577,37.49834910697953
커피커뮤니티,대구광역시 수성구 들안로16길 17 (두산동),20150521,운영중,커피숍,128.61764679607148,35.837001390769
소담도자기카페,"인천광역시 부평구 원적로403번길 10-15 (산곡동, 1층 일부)",20150608,운영중,커피숍,126.71172788655521,37.50446846383451
젬스커피,"서울특별시 강남구 양재대로27길 14, 지상1층 (일원동)",20150608,운영중,커피숍,127.08179789041398,37.49008458580813
베데스다,전라남도 담양군 창평면 창평로 539-8,20150608,운영중,커피숍,127.01030049521731,35.24132165597168
바다,"부산광역시 수영구 광안해변로 122, B동 1층 102호 (남천동, 남천비치)",20150521,운영중,커피숍,129.11522357595794,35.14572018403013
이디야 커피전문점,"인천광역시 부평구 마장로 473, 1층 (청천동)",20131030,운영중,커피숍,126.70438813046755,37.52048584244868
아담한빙수집,"대전광역시 동구 동대전로 334-9, 1층 (가양동)",20150521,운영중,커피숍,127.4432615444256,36.350580775206865
대전청소년위캔센터 북카페,"대전광역시 동구 대전천동로 508, 1층 (원동)",20150521,운영중,커피숍,124.87027781269322,32.57392676984479
수안동 카페보통,부산광역시 동래구 명륜로75번길 12 (수안동),20150521,운영중,커피숍,129.08338348187095,35.20077008764609
더카페힐,경상북도 경주시 외동읍 외남로 1773-196,20150521,운영중,커피숍,129.33872468631498,35.716283384134535
씨유충주기업도시점,충청북도 충주시 대소원면 첨단산업8로 18-19,20150625,운영중,커피숍,127.84031634329568,36.99896965941788
낙카페(NHAC-CAFE),"대구광역시 북구 경진로4길 35, 1층 (복현동)",20150629,운영중,커피숍,128.61521301445944,35.89281525205165
보일스아포카토,"대구광역시 북구 태평로 161, 지하2층 (칠성동2가, 롯데백화점대구점)",20150619,운영중,커피숍,128.59555969896923,35.876036424672684
블라썸,"대구광역시 북구 동변로24길 14-6, 2층 (동변동)",20150622,운영중,커피숍,128.601054119739,35.92223618624145
미스터브리즈커피,"대구광역시 북구 동변로23길 3, 1층 (동변동)",20150625,운영중,커피숍,128.60088753486633,35.9208266723024
더 벤티(THE VENTI),부산광역시 사하구 하신중앙로 344 (하단동),20150521,운영중,커피숍,128.96778868008897,35.10553904590438
초사랑,"제주특별자치도 서귀포시 천제연로 216, 1층 (중문동)",20150622,운영중,커피숍,126.4276283954986,33.25139031656489
영통컴퓨터&더다방,"경기도 수원시 영통구 반달로7번길 40, 207호 (영통동, 평익빌딩)",20150629,운영중,커피숍,127.07520125772481,37.2535197174244
도마담(도자기마음을담아),경기도 수원시 팔달구 일월로42번길 14-6 (화서동),20150629,운영중,커피숍,126.97952412780867,37.28677329287894
카페그레,강원도 원주시 양지뜰3길 24 (반곡동),20150623,운영중,커피숍,127.98302159528428,37.32604369088382
