pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
59300002,593000,2,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
59320001,593200,1,1,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2016
59320002,593200,1,2,6,50,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2016
59320101,593201,1,1,3,29,1,1,1,1, , , ,3, ,2, ,3,4, ,3,3, ,2016
59350001,593500,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016
59360001,593600,1,1,6,56,1,0, , , , , , , ,2, , , , , , , ,2016
59360002,593600,1,2,3,22,1,1,3,1, , , , , ,2, , , , , , , ,2016
59360003,593600,1,2,3,22,1,1,1,1, , , , , ,2, , , , , , , ,2016
59370001,593700,1,1,6,53,1,1,1,1, , , , , ,2, , , , , , , ,2016
59370002,593700,1,2,3,24,1,1,1,1, , , , ,1,2, ,3, , ,3, , ,2016
59370003,593700,1,2,4,35,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59380001,593800,1,1,7,66,2,0, , , , , , , ,2, ,1, , ,1, , ,2016
59380002,593800,1,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2016
59390001,593900,1,1,8,81,2,0, , , , , , , ,2, , , , , , , ,2016
59390002,593900,1,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016
59410001,594100,1,1,7,69,1,0, , , , , , , ,2, ,1,2, ,1,2, ,2016
59410002,594100,1,2,6,54,1,0, , , , , , , ,2, ,1,2,3,1,2,3,2016
59420001,594200,1,1,8,73,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
59420002,594200,1,2,8,74,1,0, , , , , , , ,2, , , , , , , ,2016
59430001,594300,1,2,8,78,1,0, , , , , , , ,2, ,1,2, ,1,2, ,2016
59430002,594300,1,1,5,44,1,0, , , , , , , ,2, ,1,4,2,1,4,3,2016
59440001,594400,1,2,6,55,1,0, , , , , , , ,2, ,1,2, ,1,3, ,2016
59440002,594400,1,1,4,35,1,1,3,2, , , , ,4,2, ,3,2,1,3,2,1,2016
59450001,594500,1,2,6,51,1,0, , , , , , , ,2, ,1,2, ,1,2, ,2016
59450002,594500,1,2,3,27,1,1,1,2, , ,2,2, ,2, ,1,2,4,1,3,4,2016
59450003,594500,1,2,3,26,1,1,1,3, , , ,2,2,1,3,2,1,3,3,1,2,2016
59460001,594600,1,2,6,50,1,0, , , , , , , ,2, , , , , , , ,2016
59460002,594600,1,2,3,26,1,1,2,1, , , ,3,2,2, ,1,2,4,1,3,2,2016
59460003,594600,1,1,3,21,1,1,1,1, , , , ,3,2, ,4,2,1,4,3,1,2016
59470001,594700,1,2,8,88,2,0, , , , , , , ,2, , , , , , , ,2016
59480001,594800,1,2,6,59,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
59490001,594900,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2016
59500001,595000,1,1,7,65,1,1,1,1, , , ,3, ,2, ,1,2,3,1,2,3,2016
59500002,595000,1,2,8,86,2,0, , , , , , , ,2, , , , , , , ,2016
59510001,595100,1,1,6,54,1,1,3,1, , , , , ,2, , , , , , , ,2016
59510002,595100,1,2,6,54,1,1,3,1, , , , , ,2, , , , , , , ,2016
59520002,595200,1,2,5,41,1,1,1,1, , , , , ,2, , , , , , , ,2016
59530001,595300,1,1,5,40,1,1,1,1, , , , , ,2, , , , , , , ,2016
59530002,595300,1,2,4,35,1,1,1,1, , , , , ,2, , , , , , , ,2016
59530003,595300,1,1,1,6,2,0, , , , , , , ,2, , , , , , , ,2016
59540001,595400,1,1,5,47,1,1,2,1, , , , , ,2, , , , , , , ,2016
59540002,595400,1,1,3,24,1,1,1,1, , , , , ,2, , , , , , , ,2016
59550001,595500,1,1,7,69,1,0, , , , , , , ,2, , , , , , , ,2016
59550002,595500,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2016
59560001,595600,1,1,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2016
59560002,595600,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
59560003,595600,1,1,3,21,1,1,1,1, , , , , ,2, , , , , , , ,2016
59560004,595600,1,1,3,20,1,1,1,1, , , , , ,2, , , , , , , ,2016
59570001,595700,1,1,4,38,1,1,1,1, , , , , ,2, , , , , , , ,2016
59570002,595700,1,2,4,38,1,1,1,1, , , , , ,2, , , , , , , ,2016
59570003,595700,1,2,2,17,1,1,1,1, , , , , ,2, , , , , , , ,2016
59570004,595700,1,2,1,9,2,0, , , , , , , ,2, , , , , , , ,2016
59580001,595800,1,1,6,58,1,1,3,1, , , , , ,2, , , , , , , ,2016
59580002,595800,1,2,6,58,1,1,3,1, , , , , ,2, , , , , , , ,2016
59580004,595800,1,2,3,29,1,1,1,1, , , , , ,2, , , , , , , ,2016
59580102,595801,1,2,4,33,1,1,1,1, , , , , ,2, , , , , , , ,2016
59590002,595900,1,2,5,44,1,1,1,1, , , , , ,2, , , , , , , ,2016
59600001,596000,1,1,5,43,1,1,1,2, , , , , ,1,1,2, , ,3, , ,2016
59600002,596000,1,2,5,44,1,1,1,3, , , , , ,1,2, , , , , , ,2016
59600003,596000,1,1,2,15,1,1,1,1, , , , , ,2, , , , , , , ,2016
59600004,596000,1,1,2,11,1,0, , , , , , , ,2, , , , , , , ,2016
59610001,596100,1,2,4,36,1,1,1,1, , , , , ,1,2, , , , , , ,2016
59620001,596200,1,1,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2016
59620002,596200,1,2,7,69,1,1,1,1, , , , , ,2, , , , , , , ,2016
59670001,596700,1,2,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2016
59680001,596800,1,1,5,40,1,1,1,1, , , , , ,1,2, , , , , , ,2016
59680002,596800,1,2,4,38,1,1,1,1, , , , , ,1,2, , , , , , ,2016
59680003,596800,1,1,3,20,1,1,1,1, , , , , ,2, , , , , , , ,2016
59680004,596800,1,1,2,15,1,1,1,1, , , , , ,2, , , , , , , ,2016
59690001,596900,2,1,5,46,1,1,1,1, , , , , ,1,2, , , , , , ,2016
59690002,596900,2,2,5,40,1,1,1,1, , , , , ,1,2, , , , , , ,2016
59690003,596900,2,2,2,14,1,1,1,1, , , , , ,2, , , , , , , ,2016
59690004,596900,2,1,2,13,1,1,1,1, , , , , ,2, , , , , , , ,2016
59710001,597100,1,1,6,58,1,0, , , , , , , ,2, , , , , , , ,2016
59710002,597100,1,2,6,54,1,1,1,1, , , , , ,2, , , , , , , ,2016
59710003,597100,1,1,3,28,1,1,1,1, , , , , ,2, , , , , , , ,2016
59710004,597100,1,1,3,24,1,1,3,1, , , , , ,2, , , , , , , ,2016
59720001,597200,1,1,4,37,1,1,3,1, , , , , ,2, , , , , , , ,2016
59720002,597200,1,2,4,37,1,1,3,1, , , , , ,2, , , , , , , ,2016
59720003,597200,1,2,2,13,1,1,3,1, , , , , ,2, , , , , , , ,2016
59720004,597200,1,1,2,10,1,1,3,1, , , , , ,2, , , , , , , ,2016
59720005,597200,1,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2016
59730001,597300,1,1,5,47,1,1,3,1, , , , , ,2, , , , , , , ,2016
59730002,597300,1,2,5,44,1,1,3,1, , , , , ,2, , , , , , , ,2016
59750001,597500,1,1,5,44,1,1,3,1, , , , , ,2, , , , , , , ,2016
59750002,597500,1,2,5,42,1,1,4,1, , , , , ,2, , , , , , , ,2016
59750003,597500,1,1,3,21,1,1,3,1, , , , , ,2, , , , , , , ,2016
59750004,597500,1,1,2,12,1,1,4,1, , , , , ,2, , , , , , , ,2016
59750005,597500,1,1,1,7,2,0, , , , , , , ,2, , , , , , , ,2016
59760001,597600,1,1,6,54,1,1,1,1, , , , , ,2, , , , , , , ,2016
59760002,597600,1,2,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2016
59760003,597600,1,2,3,24,1,1,1,1, , , , , ,2, , , , , , , ,2016
59760004,597600,1,1,3,23,1,1,1,2, , , , , ,2, , , , , , , ,2016
59770001,597700,1,1,8,80,1,0, , , , , , , ,2, , , , , , , ,2016
59770002,597700,1,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016
59780001,597800,1,1,8,80,2,0, , , , , , , ,2, , , , , , , ,2016
59780002,597800,1,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
59790001,597900,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
59790002,597900,1,1,3,21,1,1,2,1, , , , , ,1,16, , , , , , ,2016
59790003,597900,1,2,2,19,1,1,3,1, , , , , ,2, , , , , , , ,2016
59800001,598000,1,1,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2016
59800002,598000,1,2,5,42,1,1,1,1, , , , , ,2, , , , , , , ,2016
59800003,598000,1,1,2,18,1,1,2,1, , , , , ,2, , , , , , , ,2016
59800004,598000,1,1,2,15,1,1,2,1, , , , , ,2, , , , , , , ,2016
59800005,598000,1,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2016
59810001,598100,1,1,5,47,1,1,4,2, , , , , ,2, ,3, , ,3, , ,2016
59810002,598100,1,2,5,44,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2016
59830001,598300,1,1,5,49,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59830002,598300,1,2,5,44,1,1,1,1, , , , , ,2, , , , , , , ,2016
59830003,598300,1,1,2,18,1,1,1,1, , , , , ,2, , , , , , , ,2016
59840001,598400,1,1,6,50,1,1,1,1, , , , , ,2, , , , , , , ,2016
59840002,598400,1,2,6,50,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59850001,598500,1,1,6,50,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2016
59850002,598500,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
59850004,598500,1,2,2,17,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2016
59860001,598600,1,1,5,47,1,1,3,4, , , , , ,2, ,3, , ,3, , ,2016
59860002,598600,1,2,5,47,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2016
59870001,598700,1,1,5,47,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59870002,598700,1,2,5,45,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59870003,598700,1,1,2,19,1,1,1,1, , , , , ,2, ,2,3, ,3,3, ,2016
59870004,598700,1,1,2,15,1,1,3,1, , , , , ,2, ,3,2, ,3,3, ,2016
59880001,598800,1,1,6,50,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59880002,598800,1,2,5,48,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59880004,598800,1,1,2,17,1,1,2,1, , , , , ,2, , , , , , , ,2016
59890001,598900,1,1,7,60,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59890002,598900,1,2,6,55,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59900001,599000,1,1,7,63,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59900002,599000,1,2,6,59,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
59910001,599100,1,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2016
59910002,599100,1,2,7,69,2,0, , , , , , , ,2, , , , , , , ,2016
59920001,599200,1,1,8,75,1,1,2,1, , , , , ,2, , , , , , , ,2016
59920002,599200,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2016
59930001,599300,1,1,7,60,1,0, , , , , , , ,2, , , , , , , ,2016
59930002,599300,1,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2016
59930003,599300,1,2,3,24,1,1,3,1, , , , , ,1,12,3,4,2,3,4,2,2016
59940001,599400,1,2,6,58,1,0, , , , , , , ,2, , , , , , , ,2016
59940002,599400,1,2,8,82,2,0, , , , , , , ,2, , , , , , , ,2016
59960001,599600,1,1,8,72,1,0, , , , , , , ,2, , , , , , , ,2016
59960002,599600,1,2,8,72,2,0, , , , , , , ,2, , , , , , , ,2016
59970001,599700,1,1,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
59970002,599700,1,2,8,71,2,0, , , , , , , ,2, , , , , , , ,2016
59980001,599800,1,1,8,74,1,0, , , , , , , ,2, , , , , , , ,2016
59980002,599800,1,2,8,70,2,0, , , , , , , ,2, , , , , , , ,2016
60010002,600100,1,2,8,74,1,1,3,2, , , , , ,2, , , , , , , ,2016
60020001,600200,1,2,8,76,2,0, , , , , , , ,2, , , , , , , ,2016
60030001,600300,1,2,7,68,1,1,2,2, , , , , ,2, , , , , , , ,2016
60040001,600400,1,2,8,77,2,0, , , , , , , ,2, , , , , , , ,2016
60050001,600500,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2016
60060001,600600,1,1,8,78,1,1,3,1, , , , , ,2, , , , , , , ,2016
60060002,600600,1,2,8,75,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
60070001,600700,1,1,7,68,1,0, , , , , , , ,2, , , , , , , ,2016
60070002,600700,1,2,7,63,1,1,1,2, , , , , ,2, ,1, , ,1, , ,2016
60080001,600800,1,1,7,68,1,0, , , , , , , ,2, ,2,1,3,2,1,3,2016
60080002,600800,1,2,7,61,1,0, , , , , , , ,2, , , , , , , ,2016
60080003,600800,1,2,4,36,1,1,1,1, , , ,2,4,1,1,2,3,1,4,2,1,2016
60090001,600900,1,1,6,54,1,0, , , , , , , ,1,3,1,2,3,1,2,3,2016
60090002,600900,1,2,5,40,1,0, , , , , , , ,2, , , , , , , ,2016
60090003,600900,1,2,2,18,1,0, , , , , , , ,1,3,2,3,1,2,3,1,2016
60090004,600900,1,1,2,15,1,0, , , , , , , ,1,3, , , , , , ,2016
60100001,601000,1,2,6,53,1,1,1,1, , , , , ,2, ,1,2, ,1,2, ,2016
60100002,601000,1,2,3,23,1,1,1,1, , , ,2,2,2, , , , , , , ,2016
60100003,601000,1,1,3,22,1,1,1,1, , , , , ,2, ,2,1,3,2,1,3,2016
60100004,601000,1,2,2,17,1,1,1,1, , , , , ,2, , , , , , , ,2016
60110001,601100,1,1,7,61,1,0, , , , , , , ,2, ,1,2,3,1,2,3,2016
60110002,601100,1,2,6,56,1,0, , , , , , , ,2, , , , , , , ,2016
60110101,601101,1,1,4,32,1,1,2,2, , , , , ,2, ,1,2,3,1,2,4,2016
60110202,601102,1,2,3,29,1,1,2,2, , , ,2,3,2, ,2,1,3,3,1,4,2016
60120001,601200,1,1,7,63,1,0, , , , , , , ,2, ,1,2,3,1,2,3,2016
60120002,601200,1,2,7,60,1,0, , , , , , , ,2, , , , , , , ,2016
60120003,601200,1,1,4,31,1,1,1,2, , , ,4,2,2, ,2,1,3,3,1,3,2016
60130001,601300,1,1,7,67,1,0, , , , , , , ,2, , , , , , , ,2016
60130002,601300,1,2,7,61,1,0, , , , , , , ,2, , , , , , , ,2016
60130003,601300,1,2,4,35,1,1,3,1, , , ,2,3,2, ,1,2,4,1,3,4,2016
60140001,601400,1,1,7,60,1,1,2,2, , ,2, , ,2, , , , , , , ,2016
60140002,601400,1,2,7,60,1,1,2,1, ,4,2, , ,2, ,1,2, ,1,3, ,2016
60140004,601400,1,2,4,30,1,1,2,1, , , ,3,2,2, ,2,1,3,3,1,4,2016
60150001,601500,1,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2016
60160001,601600,1,1,6,56,1,1,1,3, , , , , ,2, , , , , , , ,2016
60160002,601600,1,2,6,56,1,0, , , , , , , ,2, ,1,2,3,1,3,4,2016
60170001,601700,1,1,5,49,1,1,3,2, , ,2,2, ,2, ,1,2,3,1,3,4,2016
60170002,601700,1,2,5,48,1,1,3,1, , , , , ,1,2,1,2,3,1,2,3,2016
60170003,601700,1,2,2,19,1,1,1,2, , , ,2,2,2, ,2,1,3,3,1,2,2016
60170004,601700,1,1,2,15,2,0, , , , , , ,3,1,2, , , , , , ,2016
60180001,601800,1,2,6,57,1,0, , , , , , , ,2, , , , , , , ,2016
60180002,601800,1,1,7,65,1,0, , , , , , , ,2, ,1,2,3,1,3,4,2016
60180003,601800,1,2,4,37,1,1,3,1, , , ,3, ,1,1,1,2,3,1,3,4,2016
60180004,601800,1,1,4,36,1,1,3,2, , , ,3,2,2, ,1,2,3,1,3,4,2016
60190001,601900,1,1,6,57,1,1,2,1, , , , , ,2, , , , , , , ,2016
60190002,601900,1,2,6,58,1,1,3,2, , , , , ,2, , , , , , , ,2016
60190003,601900,1,1,4,33,1,1,3,1, , , , , ,2, , , , , , , ,2016
60190004,601900,1,2,4,31,1,1,2,2, , , ,2, ,2, , , , , , , ,2016
60200001,602000,1,1,6,56,1,1,1,3, , , , , ,2, ,1,2,3,1,2,3,2016
60200002,602000,1,2,6,53,1,1,1,1, , , , , ,2, ,1,2,3,1,2,3,2016
60210001,602100,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2016
60210002,602100,1,2,8,82,2,0, , , , , , , ,2, , , , , , , ,2016
60220001,602200,1,1,8,72,1,1,3,1, , , , , ,2, , , , , , , ,2016
60220002,602200,1,2,7,63,1,1,3,1, , , , , ,2, , , , , , , ,2016
60230001,602300,1,1,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2016
60230002,602300,1,2,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2016
60230003,602300,1,1,3,20,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60230004,602300,1,2,2,15,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60250001,602500,1,1,8,81,1,1,3,1, , , , , ,2, , , , , , , ,2016
60250002,602500,1,2,8,75,1,1,3,1, , , , , ,2, , , , , , , ,2016
60260001,602600,1,1,5,47,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60260002,602600,1,2,5,43,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60260003,602600,1,1,2,17,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60260004,602600,1,1,2,10,1,1,1,1, , , , , ,2, , , , , , , ,2016
60270001,602700,1,2,8,74,2,0, , , , , , , ,2, , , , , , , ,2016
60270002,602700,1,1,6,52,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60270003,602700,1,2,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2016
60270004,602700,1,2,6,50,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60270005,602700,1,1,5,41,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60270006,602700,1,2,3,23,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60280001,602800,1,1,7,61,1,1,1,1, , , , , ,2, , , , , , , ,2016
60280002,602800,1,2,7,61,1,1,1,1, , , , , ,2, , , , , , , ,2016
60290001,602900,1,1,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2016
60290002,602900,1,2,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2016
60310001,603100,1,1,7,67,1,1,3,1, , , , , ,2, , , , , , , ,2016
60310002,603100,1,2,6,58,1,1,4,1, , , , , ,2, , , , , , , ,2016
60320001,603200,1,2,8,84,1,1,1,1, , , , , ,2, , , , , , , ,2016
60330001,603300,1,1,7,62,1,1,1,1, , , , , ,2, , , , , , , ,2016
60330002,603300,1,2,6,55,1,1,1,1, , , , , ,2, , , , , , , ,2016
60340001,603400,1,1,6,58,1,1,1,1, , , , , ,2, , , , , , , ,2016
60340002,603400,1,2,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2016
60340003,603400,1,1,1,9,1,1,1,1, , , , , ,2, , , , , , , ,2016
60340004,603400,1,2,1,7,1,1,1,1, , , , , ,2, , , , , , , ,2016
60350001,603500,1,1,8,89,2,0, , , , , , , ,2, , , , , , , ,2016
60360001,603600,1,1,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2016
60360002,603600,1,2,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2016
60360003,603600,1,1,3,27,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60360004,603600,1,1,3,25,1,1,1,1, , , , , ,2, , , , , , , ,2016
60370001,603700,1,1,8,70,1,1,1,1, , , , , ,2, , , , , , , ,2016
60370002,603700,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2016
60380001,603800,1,1,8,89,2,0, , , , , , , ,2, , , , , , , ,2016
60380002,603800,1,2,8,84,2,0, , , , , , , ,2, , , , , , , ,2016
60390001,603900,1,1,6,54,1,1,1,1, , , , , ,2, , , , , , , ,2016
60390002,603900,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
60390003,603900,1,2,3,21,1,1,1,1, , , , , ,1,2, , , , , , ,2016
60400001,604000,1,2,8,90,2,0, , , , , , , ,2, , , , , , , ,2016
60410001,604100,1,1,7,68,1,1,2,2, , , , , ,2, , , , , , , ,2016
60410002,604100,1,2,7,65,1,1,2,2, , , , , ,2, , , , , , , ,2016
60410101,604101,1,1,5,40,1,1,3,1, , , , , ,2, ,1,3,2,1,4,2,2016
60410102,604101,1,2,4,36,1,1,1,1, , , ,2, ,2, ,1,3,4,1,4,3,2016
60420001,604200,1,2,8,86,2,0, , , , , , , ,2, , , , , , , ,2016
60430001,604300,1,1,8,73,1,0, , , , , , , ,2, , , , , , , ,2016
60430002,604300,1,2,7,67,2,0, , , , , , , ,2, , , , , , , ,2016
60440001,604400,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2016
60450001,604500,1,1,8,74,1,0, , , , , , , ,2, , , , , , , ,2016
60460001,604600,1,1,8,78,2,0, , , , , , , ,2, , , , , , , ,2016
60470001,604700,1,1,7,60,2,0, , , , , , , ,2, , , , , , , ,2016
60470002,604700,1,2,6,55,2,0, , , , , , , ,2, , , , , , , ,2016
60480001,604800,1,1,8,80,1,0, , , , , , , ,2, ,1,2, ,1,2, ,2016
60480002,604800,1,2,8,76,2,0, , , , , , , ,2, , , , , , , ,2016
60490002,604900,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2016
60500001,605000,1,1,8,71,2,0, , , , , , , ,2, , , , , , , ,2016
60500002,605000,1,2,7,65,2,0, , , , , , , ,2, , , , , , , ,2016
60500003,605000,1,2,4,33,1,1,2,1, , , , , ,2, ,1,2,4,1,3,4,2016
60510001,605100,2,1,5,46,1,1,1,1, , , , , ,1,12,3,4,2,3,4,2,2016
60510002,605100,2,2,5,46,1,0, , , , , , , ,2, ,2,1, ,2,1, ,2016
60510003,605100,2,1,3,21,1,1,3,2, , ,2, , ,1,1,3,4,2,3,4,2,2016
60510004,605100,2,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2016
60520001,605200,2,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2016
60520002,605200,2,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
60520003,605200,2,1,5,45,1,1,3,1, , , , , ,2, ,3,4,2,3,4,2,2016
60530002,605300,2,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
60540001,605400,2,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016
60550001,605500,2,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2016
60590002,605900,2,2,7,61,1,0, , , , , , , ,2, , , , , , , ,2016
60600001,606000,2,1,5,47,1,1,1,1, , , , , ,2, , , , , , , ,2016
60600003,606000,2,2,3,22,1,1,1,1, , , , , ,2, , , , , , , ,2016
60600004,606000,2,1,2,19,1,1,1,1, , , , , ,2, , , , , , , ,2016
60600005,606000,2,2,2,17,1,1,2,2, , , , , ,2, , , , , , , ,2016
60610001,606100,2,1,6,58,1,0, , , , , , , ,2, , , , , , , ,2016
60610002,606100,2,2,6,53,1,0, , , , , , , ,2, , , , , , , ,2016
60610004,606100,2,2,3,23,1,0, , , , , , , ,2, ,2, , ,3, , ,2016
60610005,606100,2,2,2,16,2,0, , , , , , , ,2, , , , , , , ,2016
60620001,606200,2,1,7,65,1,0, , , , , , , ,2, , , , , , , ,2016
60630001,606300,2,1,7,63,1,0, , , , , , , ,2, , , , , , , ,2016
60630002,606300,2,2,6,59,1,0, , , , , , , ,2, , , , , , , ,2016
60640001,606400,2,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2016
60650001,606500,2,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
60660001,606600,2,1,7,63,1,0, , , , , , , ,2, , , , , , , ,2016
60660002,606600,2,2,8,85,2,0, , , , , , , ,2, , , , , , , ,2016
60660003,606600,2,2,6,57,1,0, , , , , , , ,2, , , , , , , ,2016
60670001,606700,2,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2016
60680001,606800,2,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016
60700002,607000,2,2,7,62,1,0, , , , , , , ,2, , , , , , , ,2016
60710001,607100,2,1,8,73,1,0, , , , , , , ,2, , , , , , , ,2016
60710002,607100,2,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2016
60710003,607100,2,2,8,91,2,0, , , , , , , ,2, , , , , , , ,2016
60720001,607200,2,1,8,85,1,0, , , , , , , ,2, , , , , , , ,2016
60720002,607200,2,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2016
60750001,607500,2,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2016
60760001,607600,2,1,7,61,1,1,1,1, , , , , ,2, , , , , , , ,2016
60760002,607600,2,2,7,64,1,1,1,1, , , , , ,2, , , , , , , ,2016
60770001,607700,2,2,7,63,1,1,2,1, , , , , ,2, , , , , , , ,2016
60780002,607800,2,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016
60780003,607800,2,1,6,55,1,1,1,1, , , , , ,2, ,3,2,4,3,4,3,2016
60800001,608000,2,1,8,76,1,1,1,1, , , , , ,2, , , , , , , ,2016
60800002,608000,2,2,8,73,2,0, , , , , , , ,2, , , , , , , ,2016
60810001,608100,2,1,7,68,1,0, , , , , , , ,2, , , , , , , ,2016
60810002,608100,2,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2016
60820001,608200,2,1,7,60,1,1,1,1, , , , , ,2, ,3,4,1,3,4,1,2016
60820002,608200,2,2,6,57,1,0, , , , , , , ,2, , , , , , , ,2016
60830001,608300,2,1,6,58,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
60830002,608300,2,2,6,54,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
60830003,608300,2,2,8,82,2,0, , , , , , , ,2, , , , , , , ,2016
60840001,608400,2,1,7,65,1,1,1,1, , , , , ,2, , , , , , , ,2016
60840002,608400,2,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2016
60850001,608500,2,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2016
60860001,608600,2,1,8,89,1,0, , , , , , , ,2, , , , , , , ,2016
60860002,608600,2,2,8,81,2,0, , , , , , , ,2, , , , , , , ,2016
60870002,608700,2,2,8,87,1,0, , , , , , , ,2, , , , , , , ,2016
60880001,608800,2,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2016
60890001,608900,2,1,8,72,1,0, , , , , , , ,2, , , , , , , ,2016
60890002,608900,2,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
60900001,609000,2,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2016
60920001,609200,2,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2016
60930001,609300,2,1,6,56,1,1,1,1, , , , , ,2, ,3,2,4,3,4,2,2016
60930002,609300,2,2,6,55,1,0, , , , , , , ,2, , , , , , , ,2016
60930003,609300,2,2,4,34,1,1,3,1, , , , , ,1,12,3,4,2,3,2,4,2016
60940001,609400,2,1,6,52,1,0, , , , , , , ,2, ,2, , ,3, , ,2016
60940002,609400,2,2,6,55,1,0, , , , , , , ,2, , , , , , , ,2016
60940003,609400,2,2,4,32,1,1,3,2, , , , , ,1,1,3,4,2,3,4,2,2016
60950001,609500,2,1,8,89,1,0, , , , , , , ,2, , , , , , , ,2016
