사업장명,도로명전체,인허가일자,영업상태명,위생업태명,GRS80_X,GRS80_Y,x_wgs84,y_wgs84
새마을통닭,"경기도 용인시 기흥구 어정로 129 (상하동,외4필지 어정프라자 1층 112호)",20110401,운영중,통닭(치킨),212776.26101,519644.111635,127.14405682986354,37.27591786551351
시골통닭,전라남도 고흥군 동강면 원유둔1길 24,19950629,운영중,통닭(치킨),230517.811308,242887.517446,127.33341673930329,34.781338292133604
팔팔통닭,"전라남도 고흥군 고흥읍 여산당촌길 22, 102호",19870508,운영중,통닭(치킨),225751.888915,223611.998815,127.28076075643023,34.60771678429296
쿠쿠치킨,전라남도 고흥군 포두면 우주로 589,20080414,운영중,통닭(치킨),231202.163191,219661.852465,127.3400365970448,34.571957838029455
옛날통닭,"전라남도 고흥군 고흥읍 고흥로 1768, 1층",20141204,운영중,통닭(치킨),226383.011141,223587.364019,127.28764074428491,34.607478691265094
옛날 시골 통닭,전라북도 김제시 금성로 102 (신풍동),19920624,운영중,통닭(치킨),191141.832714,355693.954987,126.90200327505389,35.79852465161437
원평통닭,전라북도 김제시 금산면 원평로 41,19981008,운영중,통닭(치킨),199366.392203,346223.959697,126.9929979581075,35.71321411122737
꼬꼬치킨호프,전라북도 김제시 봉남면 봉남로 422,20071023,운영중,통닭(치킨),196603.157796,350741.766257,126.96244216115919,35.7539262604882
해피타임,전라북도 김제시 도작로 139 (검산동),19960216,운영중,통닭(치킨),190746.647384,356513.199749,126.89762192494301,35.80590455128937
멕시칸맥주광장,전라북도 김제시 금산면 원평로 58,19911226,운영중,통닭(치킨),199364.272926,346303.414202,126.99297447498833,35.71393021490872
호식이두마리치킨 고창점,전라북도 고창군 고창읍 성산2길 15,20061214,운영중,통닭(치킨),172524.8739,315520.137565,126.6974149277116,35.43610236095125
멕시카나 행운점,경상북도 안동시 단원로 82 (운안동),20020723,운영중,통닭(치킨),353306.259985,442817.198988,128.71267692543194,36.57141885588604
안동매일찜닭,경상북도 안동시 번영1길 47 (남문동),20020711,운영중,통닭(치킨),354674.863359,442176.349832,128.72783154076112,36.56542588678524
가장맛있는족발안동옥동점,경상북도 안동시 광명로 171-4 (옥동),20020607,운영중,통닭(치킨),352330.522844,441891.067253,128.7015976978476,36.563232810560486
스모프양념통닭,,20000311,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
옛날통닭,경상북도 안동시 일직면 경북대로 7359-7 (외 1필지),20010406,운영중,통닭(치킨),348809.017062,432071.781202,128.66038471088368,36.475337955888556
통큐치킨,경상북도 안동시 전거리3길 76-4 (용상동),20000311,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
알천안동찜닭,경상북도 안동시 퇴계로 82-1 (서부동),20000311,운영중,통닭(치킨),354647.018403,442220.6738,128.7275295129402,36.5658296363045
포항식당,"경상북도 안동시 중앙시장2길 39 (옥야동,상가6호)",20111006,운영중,통닭(치킨),354347.393012,442012.075188,128.72414206457495,36.5639991520466
엄마밥상도시락,경상북도 안동시 태화10길 12-3 (태화동),20120119,운영중,통닭(치킨),353159.198907,441550.894098,128.7107830628285,36.560036260005035
땅땅치킨호프,"경상북도 안동시 서동문로 186 (삼산동,(101,102호))",20110728,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
장수찜닭,경상북도 안동시 음식의길 32-6 (운흥동),20101001,운영중,통닭(치킨),355067.094628,442088.19931,128.73219350808313,36.564568312805854
파다닭파다닭,경상북도 안동시 말구리길 88 (태화동),20100204,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
멕시카나안동대점,경상북도 안동시 논골길 18 (송천동),20080325,운영중,통닭(치킨),360823.643542,439418.249024,128.7959128785434,36.53956843614309
온뜨레마늘닭,"경상북도 안동시 강남6길 39, 1층 (정하동)",20140421,운영중,통닭(치킨),355331.135936,440512.720308,128.7348244274461,36.55033453323691
닥엔돈스,"경상북도 안동시 전거리7길 83, 1층 (용상동)",20140602,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
로끼오치킨호프,경상북도 안동시 퇴계로 152 (신안동),20141212,운영중,통닭(치킨),355062.138023,442761.634668,128.73227365030004,36.57063498576299
온뜨레마늘닭,"경상북도 안동시 전거리2길 1, 1층 (용상동)",20131017,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
땅땅치킨호프,"경상북도 안동시 길주길 89-1, 유치원동 1층 유치원호 (용상동)",20070319,운영중,통닭(치킨),357721.457742,441121.37943,128.76163400115257,36.555425533006456
치킨대장,경상북도 안동시 전거리3길 36 (용상동),20040429,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
구워더존치킨 밀양점,경상남도 밀양시 미리벌로2길 32 (삼문동),20101004,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
넝쿨채호박,경상남도 밀양시 미리벌중앙로3길 12-14 (삼문동),20071005,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
만세통닭 가곡점,경상남도 밀양시 중앙로 96-1 (가곡동),20150106,운영중,통닭(치킨),360431.771068,321262.846796,128.76761132989185,35.47529428551832
티바 두마리치킨,경상남도 밀양시 삼문로 9 (삼문동),20130906,운영중,통닭(치킨),358927.892498,322461.957537,128.75128315069176,35.48633846001782
만어식당,경상남도 밀양시 밀양대로 1783-4 (삼문동),20131121,운영중,통닭(치킨),358911.818971,322240.345155,128.75106278522102,35.48434454871176
멕시카나치킨점,경상남도 김해시 금관대로1204번길 23 (외동),20000225,운영중,통닭(치킨),368980.826168,294535.060664,128.85624059976914,35.23309962893282
만득비어,경상남도 김해시 구산로42번길 7-10 (구산동),20061222,운영중,통닭(치킨),370536.825393,296193.984853,128.87366883839977,35.24778099644487
피노키오,경상남도 김해시 진영읍 김해대로349번길 4-9,20120912,운영중,통닭(치킨),357235.179241,302560.286408,128.7288056781552,35.30731116985754
치킨신드롬내동점,경상남도 김해시 평전로 112-1 (내동),20130319,운영중,통닭(치킨),369125.771528,295295.922566,128.85798842322356,35.23992960381555
1.5춘천닭갈비,경상남도 김해시 번화1로 73 (르네상스빌딩 101호),20070502,운영중,통닭(치킨),363897.720798,290075.370926,128.79954088271128,35.19376535360096
투존,경상남도 김해시 번화1로123번길 3-3 (삼문동),20130717,운영중,통닭(치킨),363703.723315,290529.022666,128.79750184681518,35.19788397397131
맘스터치외동점,"경상남도 김해시 함박로119번길 23, 103호 (외동)",19980120,운영중,통닭(치킨),369989.443675,294662.047863,128.86734118123513,35.23407322374817
치킨쥼,경상남도 김해시 함박로31번길 32 (외동),20060224,운영중,통닭(치킨),369278.038026,294792.458051,128.85955685418247,35.2353683462642
구산동큰손숯불구이,"경상남도 김해시 가락로 280, 101호 (구산동, 아나키1)",20121123,운영중,통닭(치킨),370474.020002,296430.769265,128.87302820741206,35.249924780313755
닭데리아,경상남도 김해시 해반천로168번길 22-17 (삼계동),20121126,운영중,통닭(치킨),370148.283198,297817.059258,128.86973785791403,35.2624686999299
멕시카나치킨장유율하점,"경상남도 김해시 율하2로 32 (율하동, 분산상가동102호 율곡마을주공2단지아파트)",20120705,운영중,통닭(치킨),364497.87912,287833.286196,128.80568053178925,35.17346816778015
화르화르,경상남도 김해시 우암로 109-1 (내동),20130419,운영중,통닭(치킨),369651.435373,295288.355126,128.8637590043348,35.23977265500338
혜성푸드,경상남도 김해시 구산로42번길 11-14 (구산동),20080520,운영중,통닭(치킨),370542.859326,296154.996583,128.87372701743527,35.24742873921786
호식이두마리치킨대성점,경상남도 김해시 구지로 120-8 (대성동),20120807,운영중,통닭(치킨),370792.609601,295200.867047,128.87627160639687,35.23879083512981
디디치킨내외점,경상남도 김해시 우암로 13 (외동),20121218,운영중,통닭(치킨),369330.613571,294417.053024,128.8600569096147,35.23197755318657
불로만바베큐외동점,"경상남도 김해시 함박로101번길 16 (외동,(2층))",20050915,운영중,통닭(치킨),369841.094135,294603.476788,128.86570023952854,35.23357070118568
봄내멸치쌈밥,경상남도 김해시 전하로 299 (외동),20130123,운영중,통닭(치킨),370222.12186,294155.996482,128.86979130761955,35.22947491765508
정성족발2,"경상남도 김해시 율하2로58번길 32, 101호 (율하동)",20140214,운영중,통닭(치킨),364658.338287,287717.269018,128.8074179609383,35.1723966944778
처갓집양념통닭,"경상남도 김해시 활천로214번길 5 (어방동,송대아트빌라101호)",20040803,운영중,통닭(치킨),373188.20839,295587.94783,128.90265750494348,35.24186708035276
말자포차,"경상남도 김해시 해반천로144번길 34 (삼계동,세현빌딩 102호)",20040705,운영중,통닭(치킨),370268.427738,297675.041061,128.87102806588658,35.26116890575636
쌀통닭,"경상남도 김해시 함박로101번길 22, 102호 (외동)",20131106,운영중,통닭(치킨),369850.808962,294673.990282,128.865821456871,35.2342042908927
삼겹촌놈고기집 김해율하점,경상남도 김해시 율하3로91번길 8 (관동동),20131128,운영중,통닭(치킨),365373.004792,288115.502256,128.8153389755721,35.17586710405417
망고,"경상남도 김해시 월산로 111-67, 105호 (부곡동)",20140609,운영중,통닭(치킨),364032.822033,291122.441902,128.80123189962552,35.203176443194536
집밥의여왕,경상남도 김해시 해반천로168번길 10-7 (삼계동),20140926,운영중,통닭(치킨),370020.1514,297857.26995,128.86833881862063,35.26285268974092
티바두마리치킨,경상남도 김해시 금관대로1183번길 3-23 (외동),20141002,운영중,통닭(치킨),368509.9537,294512.743973,128.8510659428404,35.23297778418394
치킨신드롬흥동점,"경상남도 김해시 전하로161번길 8-24 (흥동, 1층)",20130917,운영중,통닭(치킨),369995.450087,293289.634458,128.8671237731893,35.22170855273765
코리엔탈깻잎칩킨,"경상남도 김해시 경원로 21, 101호 (내동, 현대A상가)",20030221,운영중,통닭(치킨),369658.156848,295111.341903,128.86379631565467,35.238176859798386
비에이치씨삼방점,"경상남도 김해시 삼안로 223-1, 2층 (삼방동)",20141223,운영중,통닭(치킨),373919.715876,296287.808506,128.91083788046848,35.24804515029943
교원치킨,경상남도 김해시 김해대로2715번길 59 (지내동),20150330,운영중,통닭(치킨),374959.921287,294642.020385,128.92191086224707,35.23303828566142
"소보루치킨,피자세상",경상남도 김해시 함박로31번길 33 (외동),19971112,운영중,통닭(치킨),369272.9528,294817.692925,128.85950620801142,35.23559653835255
비비큐치킨앤피자,"경상남도 김해시 능동로7번길 14, 1층 (삼문동)",20030730,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
수한횟집,경상남도 김해시 장유로334번길 5 (신문동),20071109,운영중,통닭(치킨),365417.971667,290392.141644,128.8162888255683,35.19636998811339
오리아나,경상남도 김해시 삼안로221번길 2 (삼방동),20090227,운영중,통닭(치킨),373909.373369,296269.521334,128.91072043829965,35.24788220529947
본스치킨,경상남도 김해시 인제로39번길 9 (어방동),20090924,폐업 등,통닭(치킨),373326.876191,294482.839819,128.90394742985214,35.23188777059742
돈치킨삼계점,"경상남도 김해시 해반천로 240, 314동 201호 (삼계동, 분성마을3단지동원로얄듀크)",20100419,운영중,통닭(치킨),369835.477922,298542.299952,128.86645198316404,35.269055194099025
두존두마리치킨,경상남도 김해시 대동면 동남로49번길 15-4,20100611,운영중,통닭(치킨),381445.501463,295244.36941,128.99324915508132,35.2373122956452
오케이뒷고기,경상남도 김해시 내외로 9 (내동),20100209,운영중,통닭(치킨),369213.48695,294926.720719,128.85887568298844,35.23658877243108
불로통닭,경상남도 김해시 분성로335번길 20 (동상동),20030814,운영중,통닭(치킨),371364.63953,294829.439408,128.88247538412966,35.23534722542903
옛날통닭,경상남도 김해시 상동면 동북로437번길 51,20111101,운영중,통닭(치킨),378691.950381,303238.416891,128.96475508777922,35.30981790006818
페리카나,경상북도 성주군 월항면 주산로 397,19780915,운영중,통닭(치킨),318977.149644,373082.713431,128.3186672877415,35.94803668213419
옛날시골통닭,경상북도 성주군 성주읍 경산길 1,20150212,운영중,통닭(치킨),316033.850897,369750.203348,128.28556679374634,35.91836416193346
치코파닭보령무창포점,충청남도 보령시 웅천읍 열린바다1길 35,20070705,운영중,통닭(치킨),158214.476739,405046.727103,126.53513379717985,36.24244372128011
멕시카나치킨죽정점,충청남도 보령시 봉황로 72-11 (죽정동),20081223,운영중,통닭(치킨),164113.351034,418094.989757,126.60015779287396,36.36026726715815
돈치킨(대천해수욕장점),충청남도 보령시 해수욕장10길 20 (신흑동),20120906,운영중,통닭(치킨),155970.798132,413256.420079,126.50971109510331,36.31632648408568
작은도니돈까스,충청남도 보령시 주공로 18 (동대동),20120611,운영중,통닭(치킨),164308.4896,416346.292936,126.60241208230765,36.34451598669615
또봉이 통닭,"서울특별시 강북구 숭인로 39 (미아동,동부센트레빌A상가 102호(숭인로39))",20111007,운영중,통닭(치킨),202279.610226,557018.59621,127.02581889805128,37.612752262285575
꼬꼬치킨,"서울특별시 강북구 노해로11길 42 (수유동,(등나무길 30))",20081001,운영중,통닭(치킨),201793.161223,559925.747474,127.02031649788842,37.63894638863739
