pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
56610002,566100,1,2,6,55,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
56610004,566100,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2018
56640001,566400,1,1,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2018
56640002,566400,1,2,6,53,1,1,1,1, , , , , ,2, , , , , , , ,2018
56640003,566400,1,2,3,25,1,1,1,1, , , , , ,2, , , , , , , ,2018
56640004,566400,1,2,3,24,1,1,1,1, , , , , ,1,1, , , , , , ,2018
56650002,566500,1,2,8,78,2,0, , , , , , , ,2, , , , , , , ,2018
56660001,566600,1,2,7,65,1,1,3,1, , , , , ,2, , , , , , , ,2018
56660002,566600,1,1,4,38,1,1,3,1, , , , , ,1,12, , , , , , ,2018
56670001,566700,2,1,8,71,1,1,3,2, , , , , ,2, , , , , , , ,2018
56670002,566700,2,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
56680001,566800,1,1,8,78,1,1,1,1, , , , , ,2, , , , , , , ,2018
56680002,566800,1,2,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2018
56680003,566800,1,2,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2018
56690002,566900,2,2,8,85,1,0, , , , , , , ,2, , , , , , , ,2018
56700002,567000,2,2,5,40,1,1,1,1, , , , , ,2, , , , , , , ,2018
56700003,567000,2,2,2,17,1,1,1,3, , , , , ,2, , , , , , , ,2018
56700004,567000,2,1,2,13,1,1,1,1, , , , , ,2, , , , , , , ,2018
56700005,567000,2,1,2,11,1,1,1,1, , , , , ,2, , , , , , , ,2018
56740001,567400,1,1,6,58,1,1,2,1, , , , , ,1,12, , , , , , ,2018
56740002,567400,1,1,4,32,1,1,2,1, , , , , ,1,15, , , , , , ,2018
56740003,567400,1,1,3,27,1,1,2,3, , , , , ,1,2, , , , , , ,2018
56750001,567500,1,1,5,46,1,1,2,1, , , , , ,2, , , , , , , ,2018
56750002,567500,1,2,5,48,1,1,1,2, , , , , ,1,16, , , , , , ,2018
56770001,567700,1,1,8,84,1,0, , , , , , , ,2, , , , , , , ,2018
56770002,567700,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
56780001,567800,1,2,8,77,1,1,1,1, , , , , ,2, , , , , , , ,2018
56790001,567900,1,1,8,82,1,0, , , , , , , ,2, , , , , , , ,2018
56790002,567900,1,2,8,83,2,0, , , , , , , ,2, , , , , , , ,2018
56800001,568000,1,1,7,62,1,0, , , , , , , ,2, , , , , , , ,2018
56800002,568000,1,2,6,58,1,0, , , , , , , ,2, , , , , , , ,2018
56800003,568000,1,1,3,28,1,1,1,1, , , ,1, ,1,2,4,3,2,3,4,3,2018
56800004,568000,1,2,3,20,1,1,1,1, , , ,1, ,1,2,4,3,2,3,4,3,2018
56810001,568100,1,2,8,80,2,0, , , , , , , ,2, , , , , , , ,2018
56820001,568200,1,1,6,54,1,1,1,2, , , , , ,1,12, , , , , , ,2018
56820002,568200,1,2,4,38,1,1,2,1, , , , , ,1,12, , , , , , ,2018
56830001,568300,1,2,8,90,2,0, , , , , , , ,2, , , , , , , ,2018
56850001,568500,1,2,7,63,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
56850002,568500,1,1,4,36,1,1,1,1, , , , , ,1,12,3,3, ,3,2, ,2018
56870001,568700,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
56870002,568700,1,2,8,77,2,0, , , , , , , ,2, , , , , , , ,2018
56890001,568900,1,2,8,89,1,0, , , , , , , ,2, , , , , , , ,2018
56890002,568900,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
56930001,569300,1,1,7,60,1,1,1,1, , , , , ,1,12,3,4, ,3,3, ,2018
56930002,569300,1,2,6,57,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
56940001,569400,1,2,8,97,2,0, , , , , , , ,2, , , , , , , ,2018
56960001,569600,1,1,8,83,1,0, , , , , , , ,2, , , , , , , ,2018
56960002,569600,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2018
56970001,569700,1,2,8,85,2,0, , , , , , , ,2, , , , , , , ,2018
56990001,569900,1,2,8,89,2,0, , , , , , , ,2, , , , , , , ,2018
57000001,570000,1,2,8,86,1,0, , , , , , , ,2, , , , , , , ,2018
57010001,570100,1,1,5,41,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57010002,570100,1,2,4,38,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
57010003,570100,1,2,2,14,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57020001,570200,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2018
57030001,570300,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
57030002,570300,1,2,7,67,1,0, , , , , , , ,2, , , , , , , ,2018
57070001,570700,1,1,8,86,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
57070002,570700,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
57090001,570900,1,1,6,50,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57090002,570900,1,2,6,50,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
57110001,571100,1,1,6,55,1,1,1,1, , , , , ,1,12,2,3, ,3,3, ,2018
57110002,571100,1,2,6,54,1,1,2,2, , , , , ,1,12,3, , ,3, , ,2018
57110003,571100,1,1,4,30,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
57110004,571100,1,2,3,28,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2018
57120001,571200,1,1,6,54,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57120002,571200,1,2,6,54,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57120003,571200,1,2,4,31,1,1,1,3, ,1, ,4, ,1,2,3, , ,3, , ,2018
57120004,571200,1,1,3,26,1,1,1,1, , , , , ,1,2,3, , ,2, , ,2018
57130001,571300,1,1,4,35,1,1,2,1,1,1, ,1,1,1,2,3, , ,3, , ,2018
57130002,571300,1,2,4,32,1,1,2,1,1,1,1,3,1,1,2,3, , ,3, , ,2018
57130003,571300,1,1,1,9,1,1,2,1,1,1, ,1,1,1,1,3, , ,3, , ,2018
57130004,571300,1,1,1,7,2,0, , , , , ,3, ,2, , , , , , , ,2018
57140001,571400,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
57150001,571500,1,1,5,45,1,1,2,1, , , , ,5,1,2,2,3, ,3,3, ,2018
57150002,571500,1,2,4,37,1,1,2,1,1,1,1,1, ,1,12,3, , ,3, , ,2018
57150003,571500,1,1,1,9,2,0, , , , , , , ,2, , , , , , , ,2018
57160001,571600,1,1,5,49,1,1,3,1,1,1,1,1,1,2, ,3, , ,3, , ,2018
57160002,571600,1,2,4,38,1,1,4,1,1,1,1,1,1,1,12,3, , ,3, , ,2018
57160003,571600,1,2,2,12,1,1,4,1,1,1, ,1,1,1,2,3, , ,3, , ,2018
57160004,571600,1,2,2,10,1,1,4,1,1,1,1,1,1,1,2,3, , ,3, , ,2018
57170001,571700,1,1,4,37,1,1,1,1, ,3, ,3, ,1,2,3, , ,3, , ,2018
57180001,571800,1,1,5,41,1,1,1,1,1,1, ,1, ,1,12,3,2, ,3,3, ,2018
57180002,571800,1,2,4,38,1,1,1,1, , , ,3, ,1,12,3,2, ,3,3, ,2018
57180003,571800,1,1,1,9,2,0, , , , , , , ,2, , , , , , , ,2018
57190001,571900,1,1,5,49,1,1,1,1,1,1,1, ,1,2, ,3, , ,3, , ,2018
57190002,571900,1,2,5,44,1,1,1,1,1,1,1,1,1,2, ,3, , ,3, , ,2018
57190003,571900,1,1,1,9,1,1,2,1,1,1,1,1,1,2, ,3, , ,3, , ,2018
57200001,572000,1,1,4,33,1,1,1,3,1,1, ,1,1,1,2,3, , ,3, , ,2018
57200002,572000,1,2,4,33,1,1,2,3,1,1,1,3,1,1,12,3, , ,3, , ,2018
57210001,572100,1,1,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57210002,572100,1,2,7,69,1,1,1,1, , , , , ,2, , , , , , , ,2018
57220001,572200,1,1,7,67,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57220002,572200,1,2,7,64,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57220003,572200,1,1,4,34,1,1,1,1, , , , , ,2, ,3, , ,2, , ,2018
57220004,572200,1,2,4,33,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57230001,572300,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
57230002,572300,1,2,8,72,2,0, , , , , , , ,2, , , , , , , ,2018
57240001,572400,1,1,7,67,1,1,3,1, , , , , ,2, , , , , , , ,2018
57240002,572400,1,2,7,65,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
57250001,572500,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
57250002,572500,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2018
57250003,572500,1,1,4,36,1,1,3,1, , , , , ,2, ,2,3, ,2,3, ,2018
57250004,572500,1,2,4,35,1,1,3,1, , , , , ,2, ,3, , ,2, , ,2018
57250005,572500,1,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2018
57260001,572600,1,1,7,67,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57260002,572600,1,2,7,63,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57260003,572600,1,1,4,38,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2018
57260004,572600,1,2,4,34,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57260005,572600,1,1,1,7,2,0, , , , , , , ,2, , , , , , , ,2018
57270001,572700,1,1,5,47,1,1,2,1, , , , , ,2, ,3,2, ,2,3, ,2018
57270002,572700,1,2,5,40,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57270003,572700,1,1,2,13,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57270004,572700,1,2,2,11,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57280001,572800,1,1,5,40,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57280002,572800,1,2,4,39,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57280003,572800,1,1,2,12,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2018
57280004,572800,1,2,1,9,2,0, , , , , , , ,2, , , , , , , ,2018
57280005,572800,1,1,1,7,2,0, , , , , , , ,2, , , , , , , ,2018
57290001,572900,1,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2018
57290002,572900,1,2,8,72,2,0, , , , , , , ,2, , , , , , , ,2018
57300001,573000,1,1,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
57300002,573000,1,2,8,71,2,0, , , , , , , ,2, , , , , , , ,2018
57310001,573100,1,1,8,70,1,1,2,1, , , , , ,2, , , , , , , ,2018
57310002,573100,1,2,7,68,1,1,2,1, , , , , ,2, , , , , , , ,2018
57320001,573200,1,1,5,48,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57320002,573200,1,2,4,39,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57320003,573200,1,1,2,13,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57330001,573300,1,1,8,75,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57330002,573300,1,2,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57340001,573400,1,1,7,60,1,1,2,1, , , , , ,2, ,2,3, ,2,3, ,2018
57340002,573400,1,2,6,54,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57340003,573400,1,2,3,25,1,1,2,1, , , , , ,1,1,2,3, ,2,3, ,2018
57350001,573500,1,1,6,56,1,1,2,1, , , , , ,2, ,2,3, ,2,3, ,2018
57350002,573500,1,2,6,55,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57350004,573500,1,1,3,20,1,1,2,1, , , , , ,1,1,2,3, ,2,3, ,2018
57360001,573600,1,1,5,40,1,1,2,1, , , , , ,1,1,2,3, ,2,3, ,2018
57360002,573600,1,2,5,40,1,1,2,1, , , , , ,1,1,3, , ,3, , ,2018
57360003,573600,1,1,3,21,1,1,2,1, , , , , ,1,1,2,3, ,2,3, ,2018
57360004,573600,1,1,1,8,2,0, , , , , , , ,2, , , , , , , ,2018
57370001,573700,1,1,7,66,1,1,2,1, , , , , ,2, , , , , , , ,2018
57370002,573700,1,2,7,65,1,1,2,1, , , , , ,2, , , , , , , ,2018
57380001,573800,1,1,7,65,1,1,2,1, , , , , ,2, , , , , , , ,2018
57380002,573800,1,2,7,61,1,1,3,1, , , , , ,2, , , , , , , ,2018
57390001,573900,1,1,7,69,1,1,1,1, , , , , ,2, , , , , , , ,2018
57390002,573900,1,2,6,54,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57400001,574000,1,1,7,64,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57400002,574000,1,2,6,59,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57410001,574100,1,1,5,41,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57410002,574100,1,2,5,43,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57410003,574100,1,1,1,8,2,0, , , , , , , ,2, , , , , , , ,2018
57420001,574200,1,1,6,59,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57420002,574200,1,2,6,54,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57420004,574200,1,1,3,27,1,1,2,1, , , , , ,1,1,2,3, ,2,3, ,2018
57430001,574300,1,1,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2018
57430002,574300,1,2,7,66,1,1,1,1, , , , , ,2, , , , , , , ,2018
57440001,574400,1,1,4,37,1,1,1,1, , , , , ,1,3,3, , ,3, , ,2018
57440002,574400,1,2,4,36,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57440003,574400,1,1,2,13,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57440004,574400,1,1,2,12,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57460001,574600,1,1,5,42,1,1,1,1,1, , ,1,1,1,2,3, , ,3, , ,2018
57460002,574600,1,2,5,40,1,1,1,2,1, , ,1,1,2, ,3, , ,3, , ,2018
57460003,574600,1,2,2,13,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57460004,574600,1,1,1,9,2,0, , , , , , , ,2, , , , , , , ,2018
57470001,574700,1,1,6,59,1,1,2,1,1, , ,1,1,2, ,3, , ,3, , ,2018
57470002,574700,1,2,6,54,1,1,2,2,1, , , ,1,2, ,3, , ,3, , ,2018
57470003,574700,1,1,3,28,1,1,2,1,1,1, ,1,1,1,1,3, , ,3, , ,2018
57470004,574700,1,2,3,22,1,1,2,1,1,1, ,1,1,2, ,3, , ,3, , ,2018
57480001,574800,1,1,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2018
57480002,574800,1,2,6,57,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57480003,574800,1,1,3,29,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
57500001,575000,1,1,5,46,1,1,2,1, , , , , ,1,1,3,2, ,3,2, ,2018
57500002,575000,1,2,5,42,1,1,2,1, , , , , ,2, ,3,2, ,3,2, ,2018
57500003,575000,1,2,2,12,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57510001,575100,1,2,4,34,1,1,1,1,1,1, ,3,1,1,1,3, , ,3, , ,2018
57520001,575200,1,1,6,55,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2018
57520002,575200,1,2,6,52,1,1,1,1, , , , , ,2, ,2, , ,3, , ,2018
57530001,575300,1,1,6,52,1,1,3,1, , , , , ,2, ,2,3, ,3,3, ,2018
57530002,575300,1,2,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2018
57550001,575500,1,1,5,47,1,1,3,1, , , ,2, ,1,1,2,3, ,3,3, ,2018
57550002,575500,1,2,5,42,1,1,3,2, , , , , ,1,2,3, , ,3, , ,2018
57550003,575500,1,2,2,17,1,1,2,3, , , ,1, ,1,15, , , , , , ,2018
57550004,575500,1,1,2,12,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2018
57560001,575600,1,1,6,52,1,1,1,1, , , , , ,1,12,2,3, ,3,3, ,2018
57560002,575600,1,2,6,50,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57570001,575700,1,1,4,37,1,1,1,3, ,1, ,3, ,1,15,2,3, ,3,3, ,2018
57570002,575700,1,2,4,37,1,1,1,3, , , ,2, ,1,12,2, , ,3, , ,2018
57570003,575700,1,1,1,9,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
57570004,575700,1,2,1,8,1,1,1,2, , , , , ,2, , , , , , , ,2018
57580001,575800,1,1,7,63,1,1,1,1, , , , , ,2, , , , , , , ,2018
57580002,575800,1,2,6,55,1,1,1,1, , , , , ,2, , , , , , , ,2018
57590001,575900,1,1,8,80,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2018
57590002,575900,1,2,8,80,1,1,1,1, , , , , ,2, , , , , , , ,2018
57600002,576000,1,2,7,61,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57610001,576100,1,2,5,49,1,1,2,1, , , , , ,1,12,4, , ,3, , ,2018
57620001,576200,1,1,6,52,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57630001,576300,1,1,4,37,1,1,3,1, , , , , ,1,1,4, , ,3, , ,2018
57630002,576300,1,2,4,34,1,1,3,3, , , ,2, ,1,2,4, , ,3, , ,2018
57640001,576400,1,1,6,50,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57640002,576400,1,2,6,52,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
57650001,576500,1,1,5,41,1,1,1,1, , , , , ,1,2,3,2, ,3,3, ,2018
57650002,576500,1,2,5,41,1,1,1,2, , , ,2, ,1,15,4, , ,3, , ,2018
57660001,576600,1,1,5,41,1,1,3,1,1,1,1,1,1,2, ,3, , ,3, , ,2018
57660002,576600,1,2,4,33,1,1,3,1,1,1,1,2,1,1,12,3, , ,3, , ,2018
57660003,576600,1,1,1,7,1,1,3,1,1,1,1,1,1,2, ,3, , ,3, , ,2018
57660004,576600,1,1,2,11,1,1,3,1,1,1,1,1,1,1,2,3, , ,3, , ,2018
57660005,576600,1,2,1,9,2,0, , ,1,1,1,1,1,2, , , , , , , ,2018
57670001,576700,1,1,5,41,1,1,1,1, ,2, ,3, ,1,2,2,3, ,3,3, ,2018
57670004,576700,1,2,1,9,1,1,1,1, , , , , ,1,12, , , , , , ,2018
57680001,576800,1,1,7,68,1,1,1,1, , , , , ,2, ,3, , ,2, , ,2018
57680002,576800,1,2,7,62,1,1,1,2, , , , , ,2, , , , , , , ,2018
57680003,576800,1,1,4,34,1,1,1,3, ,1, ,3, ,1,2,2,3, ,3,3, ,2018
57690001,576900,1,1,8,76,1,1,1,1, , , , , ,2, , , , , , , ,2018
57690002,576900,1,2,8,71,1,1,2,1, , , , , ,2, , , , , , , ,2018
57700001,577000,1,1,7,62,1,1,2,1, , , , , ,1,2,2,3, ,2,2, ,2018
57700002,577000,1,2,6,56,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
57730001,577300,1,1,7,60,1,1,2,1, , , , , ,1,12,4, , ,3, , ,2018
57730002,577300,1,2,6,57,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57730003,577300,1,2,3,22,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
57730004,577300,1,1,2,19,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
57750001,577500,1,1,7,64,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57750002,577500,1,2,7,62,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
57760001,577600,1,1,5,48,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57760002,577600,1,2,5,44,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57760003,577600,1,1,2,17,1,1,1,2, , , , , ,1,1,4,3, ,3,3, ,2018
57760004,577600,1,2,2,15,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57770001,577700,1,2,8,88,2,0, , , , , , , ,2, , , , , , , ,2018
57770002,577700,1,1,3,24,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57780001,577800,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2018
57800001,578000,1,1,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
57800002,578000,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2018
57810001,578100,1,1,8,82,1,0, , , , , , , ,2, , , , , , , ,2018
57810002,578100,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
57820001,578200,1,2,8,72,2,0, , , , , , , ,2, , , , , , , ,2018
57820002,578200,1,1,5,45,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57840001,578400,1,1,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
57850001,578500,1,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
57860001,578600,1,1,8,83,1,0, , , , , , , ,2, , , , , , , ,2018
57860002,578600,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
57870001,578700,1,1,8,76,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57870002,578700,1,2,8,72,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57890001,578900,1,1,7,60,1,0, , , , , , , ,2, , , , , , , ,2018
57890002,578900,1,2,7,60,1,0, , , , , , , ,2, , , , , , , ,2018
57900001,579000,1,1,8,81,2,0, , , , , , , ,2, , , , , , , ,2018
57900002,579000,1,2,8,75,2,0, , , , , , , ,2, , , , , , , ,2018
57900003,579000,1,2,8,99,2,0, , , , , , , ,2, , , , , , , ,2018
57910001,579100,1,1,6,53,1,1,3,1, , , , , ,1,12,3,3, ,3,2, ,2018
57910002,579100,1,2,6,50,1,1,1,1, , , , , ,1,12,3, , ,2, , ,2018
57920001,579200,1,2,8,81,2,0, , , , , , , ,2, , , , , , , ,2018
57930002,579300,1,2,7,68,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57930003,579300,1,2,7,61,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57960001,579600,1,1,7,63,1,1,1,1, , , , , ,2, ,3,3, ,3,2, ,2018
57960002,579600,1,2,7,63,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
57960003,579600,1,1,4,37,1,1,3,1, , , , ,2,1,1,3,3,3,3,2,4,2018
57960004,579600,1,2,8,83,2,0, , , , , , , ,2, , , , , , , ,2018
57970001,579700,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
57970002,579700,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2018
57980001,579800,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
57980002,579800,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
57990001,579900,1,1,5,43,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
57990002,579900,1,2,5,40,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
57990003,579900,1,1,2,10,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
57990004,579900,1,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2018
58000001,580000,1,1,6,53,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
58000002,580000,1,2,6,53,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
58000003,580000,1,1,3,27,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58000004,580000,1,2,3,25,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
58010002,580100,1,2,6,53,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
58010003,580100,1,1,3,27,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
58020001,580200,1,1,5,47,1,1,1,1, , , ,3,8,1,2,2,3, ,2,3, ,2018
58020002,580200,1,2,5,43,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
58020003,580200,1,2,1,9,1,1,2,1, , , , , ,2, , , , , , , ,2018
58030001,580300,1,1,8,71,1,0, , , , , , , ,2, ,1, , ,1, , ,2018
58030002,580300,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2018
58040001,580400,1,2,5,41,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
58040002,580400,1,1,5,49,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
58040003,580400,1,1,2,11,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2018
58050001,580500,1,1,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2018
58050002,580500,1,2,6,59,1,1,1,2, , , , , ,2, , , , , , , ,2018
58050003,580500,1,2,4,36,1,1,3,1, ,1, ,3, ,1,1,3, , ,3, , ,2018
58050004,580500,1,1,1,8,1,1,3,1, , , , , ,1,1, , , , , , ,2018
58060001,580600,1,1,4,38,1,1,1,1, , , ,2,8,1,1,3, , ,2, , ,2018
58060002,580600,1,2,4,38,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
58060003,580600,1,2,2,10,1,1,2,1, , , , , ,1,1, , , , , , ,2018
58060004,580600,1,1,1,7,2,0, , , , , , , ,2, , , , , , , ,2018
58070001,580700,1,1,5,41,1,1,2,1, , , , ,8,2, ,3, , ,3, , ,2018
58070002,580700,1,1,5,43,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2018
58070003,580700,1,2,8,70,2,0, , , , , , , ,2, , , , , , , ,2018
58080001,580800,1,1,4,39,1,1,3,1, , , ,2, ,1,2,3,2, ,2,3, ,2018
58080002,580800,1,2,4,35,1,1,3,2, , , ,3, ,1,2,3, , ,3, , ,2018
58080003,580800,1,1,1,9,1,1,3,1, , , , , ,1,2, , , , , , ,2018
58090001,580900,1,1,6,50,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58090002,580900,1,2,5,43,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2018
58090003,580900,1,2,3,20,1,1,1,3, ,1, ,3, ,1,1,3, , ,3, , ,2018
58090004,580900,1,2,2,18,1,1,1,3, , , ,2, ,2, ,3, , ,2, , ,2018
58100001,581000,1,1,6,53,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
58100002,581000,1,2,5,49,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
58100003,581000,1,1,3,26,1,1,2,3, , , ,2,4,1,1,2,3, ,2,2, ,2018
58110001,581100,1,1,6,58,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58110002,581100,1,2,6,57,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58110003,581100,1,2,4,30,1,1,1,1, , , ,1,1,1,2,3, , ,3, , ,2018
58120001,581200,1,1,7,62,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58120002,581200,1,2,6,59,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
58120003,581200,1,1,4,34,1,1,1,1, , , ,1,1,1,2,3, , ,3, , ,2018
58130001,581300,1,1,5,46,1,1,1,1, , ,1,1,1,1,2,3, , ,3, , ,2018
58130002,581300,1,2,5,46,1,1,1,1, , , ,1, ,1,2,3, , ,3, , ,2018
58130003,581300,1,1,2,19,1,1,1,1, , ,1,1,1,1,1,3, , ,3, , ,2018
58130004,581300,1,1,2,16,1,1,1,1, , , ,1,1,1,2,3, , ,3, , ,2018
58140001,581400,1,1,7,63,1,1,3,1, , , ,1, ,2, ,1,3, ,1,3, ,2018
